# SOURCE: Computed from FAO Penman-Monteith ET0 (Hargreaves-Samani simplified) + FAO-56 crop coefficients
# DATE: 2026-02-06
# DESCRIPTION: Daily irrigation demand for tomato crops in Sinai Red Sea region
# UNITS:
#   - weather_scenario_id: Scenario identifier (text)
#   - planting_date: Date crop was planted (YYYY-MM-DD)
#   - crop_day: Days since planting (1 to season_length)
#   - calendar_date: Actual calendar date (YYYY-MM-DD)
#   - growth_stage: Crop growth stage (initial/development/mid/late)
#   - kc: Crop coefficient for this day (dimensionless)
#   - et0_mm: Reference evapotranspiration (mm/day)
#   - etc_mm: Crop evapotranspiration = ET0 x Kc (mm/day)
#   - irrigation_m3_per_ha_per_day: Water requirement per hectare (m3/ha/day)
# LOGIC: ET0 = 0.0023 * (Tmean + 17.8) * (Tmax - Tmin)^0.5 * Ra; ETc = ET0 x Kc; Irrigation = ETc x 10 / 0.9 (90% drip efficiency)
# DEPENDENCIES: daily_weather_scenario_001-toy.csv, crop_coefficients-toy.csv, growth_stages-toy.csv
# ASSUMPTIONS: Drip irrigation at 90% efficiency, no rainfall credit, no soil water storage
weather_scenario_id,planting_date,crop_day,calendar_date,growth_stage,kc,et0_mm,etc_mm,irrigation_m3_per_ha_per_day
001,2020-04-01,45,2020-05-15,development,0.856,6.27,5.37,59.63
001,2020-04-01,46,2020-05-16,development,0.87,6.93,6.03,67.01
001,2020-04-01,47,2020-05-17,development,0.884,6.27,5.54,61.53
001,2020-04-01,48,2020-05-18,development,0.898,6.83,6.13,68.11
001,2020-04-01,49,2020-05-19,development,0.911,7.37,6.72,74.65
001,2020-04-01,50,2020-05-20,development,0.925,6.15,5.69,63.19
001,2020-04-01,51,2020-05-21,development,0.939,6.91,6.49,72.1
001,2020-04-01,52,2020-05-22,development,0.952,7.12,6.79,75.39
001,2020-04-01,53,2020-05-23,development,0.966,6.4,6.19,68.76
001,2020-04-01,54,2020-05-24,development,0.98,7.23,7.09,78.74
001,2020-04-01,55,2020-05-25,development,0.994,6.65,6.61,73.44
001,2020-04-01,56,2020-05-26,development,1.008,7.44,7.5,83.31
001,2020-04-01,57,2020-05-27,development,1.021,6.59,6.73,74.82
001,2020-04-01,58,2020-05-28,development,1.035,6.0,6.21,69.05
001,2020-04-01,59,2020-05-29,development,1.049,7.25,7.6,84.43
001,2020-04-01,60,2020-05-30,development,1.062,7.29,7.75,86.08
001,2020-04-01,61,2020-05-31,development,1.076,7.24,7.79,86.55
001,2020-04-01,62,2020-06-01,development,1.09,6.84,7.45,82.79
001,2020-04-01,63,2020-06-02,development,1.104,7.36,8.12,90.23
001,2020-04-01,64,2020-06-03,development,1.118,7.21,8.06,89.54
001,2020-04-01,65,2020-06-04,development,1.131,7.03,7.95,88.32
001,2020-04-01,66,2020-06-05,development,1.145,7.21,8.26,91.77
001,2020-04-01,67,2020-06-06,development,1.159,7.57,8.77,97.45
001,2020-04-01,68,2020-06-07,development,1.172,7.4,8.68,96.42
001,2020-04-01,69,2020-06-08,development,1.186,6.79,8.05,89.49
001,2020-04-01,70,2020-06-09,development,1.2,7.3,8.76,97.39
001,2020-04-01,71,2020-06-10,mid,1.2,7.66,9.19,102.16
001,2020-04-01,72,2020-06-11,mid,1.2,7.54,9.04,100.48
001,2020-04-01,73,2020-06-12,mid,1.2,7.12,8.54,94.87
001,2020-04-01,74,2020-06-13,mid,1.2,6.74,8.08,89.81
001,2020-04-01,75,2020-06-14,mid,1.2,8.08,9.7,107.74
001,2020-04-01,76,2020-06-15,mid,1.2,6.79,8.15,90.59
001,2020-04-01,77,2020-06-16,mid,1.2,7.27,8.72,96.91
001,2020-04-01,78,2020-06-17,mid,1.2,7.5,8.99,99.94
001,2020-04-01,79,2020-06-18,mid,1.2,8.36,10.03,111.5
001,2020-04-01,80,2020-06-19,mid,1.2,7.8,9.36,104.03
001,2020-04-01,81,2020-06-20,mid,1.2,7.56,9.07,100.79
001,2020-04-01,82,2020-06-21,mid,1.2,7.64,9.17,101.87
001,2020-04-01,83,2020-06-22,mid,1.2,7.73,9.27,103.04
001,2020-04-01,84,2020-06-23,mid,1.2,7.56,9.08,100.86
001,2020-04-01,85,2020-06-24,mid,1.2,8.06,9.67,107.44
001,2020-04-01,86,2020-06-25,mid,1.2,7.25,8.69,96.6
001,2020-04-01,87,2020-06-26,mid,1.2,8.61,10.33,114.76
001,2020-04-01,88,2020-06-27,mid,1.2,8.32,9.98,110.88
001,2020-04-01,89,2020-06-28,mid,1.2,7.93,9.51,105.69
001,2020-04-01,90,2020-06-29,mid,1.2,7.77,9.33,103.61
001,2020-04-01,91,2020-06-30,mid,1.2,7.35,8.82,98.04
001,2020-04-01,92,2020-07-01,mid,1.2,7.24,8.69,96.53
001,2020-04-01,93,2020-07-02,mid,1.2,7.39,8.86,98.48
001,2020-04-01,94,2020-07-03,mid,1.2,7.43,8.91,99.04
001,2020-04-01,95,2020-07-04,mid,1.2,8.19,9.82,109.16
001,2020-04-01,96,2020-07-05,mid,1.2,7.56,9.07,100.8
001,2020-04-01,97,2020-07-06,mid,1.2,7.38,8.86,98.4
001,2020-04-01,98,2020-07-07,mid,1.2,7.53,9.04,100.39
001,2020-04-01,99,2020-07-08,mid,1.2,7.37,8.84,98.27
001,2020-04-01,100,2020-07-09,mid,1.2,7.47,8.97,99.64
001,2020-04-01,101,2020-07-10,mid,1.2,7.55,9.06,100.68
001,2020-04-01,102,2020-07-11,mid,1.2,7.64,9.16,101.81
001,2020-04-01,103,2020-07-12,mid,1.2,7.57,9.09,100.98
001,2020-04-01,104,2020-07-13,mid,1.2,7.7,9.24,102.61
001,2020-04-01,105,2020-07-14,mid,1.2,7.67,9.21,102.29
001,2020-04-01,106,2020-07-15,mid,1.2,7.21,8.65,96.17
001,2020-04-01,107,2020-07-16,mid,1.2,7.44,8.93,99.23
001,2020-04-01,108,2020-07-17,mid,1.2,7.46,8.95,99.47
001,2020-04-01,109,2020-07-18,mid,1.2,7.81,9.38,104.17
001,2020-04-01,110,2020-07-19,mid,1.2,8.03,9.63,107.02
001,2020-04-01,111,2020-07-20,late,1.182,7.47,8.83,98.11
001,2020-04-01,112,2020-07-21,late,1.164,7.74,9.01,100.1
001,2020-04-01,113,2020-07-22,late,1.146,7.29,8.36,92.83
001,2020-04-01,114,2020-07-23,late,1.128,7.56,8.52,94.69
001,2020-04-01,115,2020-07-24,late,1.11,7.12,7.9,87.81
001,2020-04-01,116,2020-07-25,late,1.092,7.38,8.06,89.57
001,2020-04-01,117,2020-07-26,late,1.074,7.29,7.83,86.95
001,2020-04-01,118,2020-07-27,late,1.056,8.42,8.89,98.79
001,2020-04-01,119,2020-07-28,late,1.038,7.63,7.92,88.05
001,2020-04-01,120,2020-07-29,late,1.02,7.39,7.53,83.72
001,2020-04-01,121,2020-07-30,late,1.002,6.84,6.85,76.14
001,2020-04-01,122,2020-07-31,late,0.984,7.49,7.37,81.89
001,2020-04-01,123,2020-08-01,late,0.966,7.41,7.16,79.52
001,2020-04-01,124,2020-08-02,late,0.948,7.02,6.65,73.9
001,2020-04-01,125,2020-08-03,late,0.93,6.5,6.04,67.13
001,2020-04-01,126,2020-08-04,late,0.912,7.1,6.48,71.96
001,2020-04-01,127,2020-08-05,late,0.894,7.26,6.49,72.11
001,2020-04-01,128,2020-08-06,late,0.876,7.11,6.22,69.16
001,2020-04-01,129,2020-08-07,late,0.858,6.96,5.97,66.32
001,2020-04-01,130,2020-08-08,late,0.84,7.26,6.1,67.74
001,2020-04-01,131,2020-08-09,late,0.822,6.88,5.65,62.82
001,2020-04-01,132,2020-08-10,late,0.804,7.13,5.73,63.72
001,2020-04-01,133,2020-08-11,late,0.786,7.22,5.67,63.03
001,2020-04-01,134,2020-08-12,late,0.768,7.63,5.86,65.1
001,2020-04-01,135,2020-08-13,late,0.75,6.88,5.16,57.33
001,2021-04-01,1,2021-04-01,initial,0.65,4.52,2.94,32.66
001,2021-04-01,2,2021-04-02,initial,0.65,4.74,3.08,34.2
001,2021-04-01,3,2021-04-03,initial,0.65,4.18,2.71,30.16
001,2021-04-01,4,2021-04-04,initial,0.65,4.11,2.67,29.66
001,2021-04-01,5,2021-04-05,initial,0.65,5.7,3.7,41.16
001,2021-04-01,6,2021-04-06,initial,0.65,4.48,2.92,32.39
001,2021-04-01,7,2021-04-07,initial,0.65,5.52,3.59,39.84
001,2021-04-01,8,2021-04-08,initial,0.65,4.69,3.05,33.9
001,2021-04-01,9,2021-04-09,initial,0.65,4.86,3.16,35.1
001,2021-04-01,10,2021-04-10,initial,0.65,5.02,3.27,36.28
001,2021-04-01,11,2021-04-11,initial,0.65,5.41,3.52,39.1
001,2021-04-01,12,2021-04-12,initial,0.65,5.39,3.5,38.94
001,2021-04-01,13,2021-04-13,initial,0.65,5.09,3.31,36.74
001,2021-04-01,14,2021-04-14,initial,0.65,5.03,3.27,36.32
001,2021-04-01,15,2021-04-15,initial,0.65,4.99,3.25,36.06
001,2021-04-01,16,2021-04-16,initial,0.65,5.71,3.71,41.21
001,2021-04-01,17,2021-04-17,initial,0.65,5.01,3.26,36.19
001,2021-04-01,18,2021-04-18,initial,0.65,5.61,3.65,40.54
001,2021-04-01,19,2021-04-19,initial,0.65,5.67,3.68,40.94
001,2021-04-01,20,2021-04-20,initial,0.65,5.64,3.66,40.71
001,2021-04-01,21,2021-04-21,initial,0.65,5.49,3.57,39.68
001,2021-04-01,22,2021-04-22,initial,0.65,4.9,3.19,35.42
001,2021-04-01,23,2021-04-23,initial,0.65,5.12,3.33,36.99
001,2021-04-01,24,2021-04-24,initial,0.65,5.86,3.81,42.3
001,2021-04-01,25,2021-04-25,initial,0.65,5.58,3.63,40.29
001,2021-04-01,26,2021-04-26,initial,0.65,4.88,3.17,35.24
001,2021-04-01,27,2021-04-27,initial,0.65,5.99,3.89,43.27
001,2021-04-01,28,2021-04-28,initial,0.65,5.2,3.38,37.56
001,2021-04-01,29,2021-04-29,initial,0.65,5.5,3.57,39.69
001,2021-04-01,30,2021-04-30,initial,0.65,5.92,3.85,42.77
001,2021-04-01,31,2021-05-01,development,0.664,5.79,3.84,42.67
001,2021-04-01,32,2021-05-02,development,0.678,6.38,4.32,48.01
001,2021-04-01,33,2021-05-03,development,0.691,5.97,4.12,45.82
001,2021-04-01,34,2021-05-04,development,0.705,6.51,4.59,50.98
001,2021-04-01,35,2021-05-05,development,0.719,5.98,4.3,47.77
001,2021-04-01,36,2021-05-06,development,0.732,5.54,4.06,45.07
001,2021-04-01,37,2021-05-07,development,0.746,6.32,4.72,52.44
001,2021-04-01,38,2021-05-08,development,0.76,6.29,4.78,53.08
001,2021-04-01,39,2021-05-09,development,0.774,6.76,5.23,58.13
001,2021-04-01,40,2021-05-10,development,0.788,6.11,4.82,53.5
001,2021-04-01,41,2021-05-11,development,0.801,5.76,4.62,51.28
001,2021-04-01,42,2021-05-12,development,0.815,6.24,5.08,56.5
001,2021-04-01,43,2021-05-13,development,0.829,6.69,5.55,61.62
001,2021-04-01,44,2021-05-14,development,0.842,6.44,5.43,60.3
001,2021-04-01,45,2021-05-15,development,0.856,6.27,5.37,59.66
001,2021-04-01,46,2021-05-16,development,0.87,6.8,5.91,65.71
001,2021-04-01,47,2021-05-17,development,0.884,6.28,5.55,61.66
001,2021-04-01,48,2021-05-18,development,0.898,6.13,5.51,61.17
001,2021-04-01,49,2021-05-19,development,0.911,6.28,5.72,63.56
001,2021-04-01,50,2021-05-20,development,0.925,6.35,5.88,65.31
001,2021-04-01,51,2021-05-21,development,0.939,6.39,6.0,66.7
001,2021-04-01,52,2021-05-22,development,0.952,6.27,5.97,66.37
001,2021-04-01,53,2021-05-23,development,0.966,6.82,6.59,73.17
001,2021-04-01,54,2021-05-24,development,0.98,6.45,6.32,70.18
001,2021-04-01,55,2021-05-25,development,0.994,6.78,6.74,74.84
001,2021-04-01,56,2021-05-26,development,1.008,7.87,7.93,88.07
001,2021-04-01,57,2021-05-27,development,1.021,6.42,6.56,72.9
001,2021-04-01,58,2021-05-28,development,1.035,6.99,7.23,80.36
001,2021-04-01,59,2021-05-29,development,1.049,6.85,7.18,79.8
001,2021-04-01,60,2021-05-30,development,1.062,6.68,7.1,78.88
001,2021-04-01,61,2021-05-31,development,1.076,6.96,7.49,83.19
001,2021-04-01,62,2021-06-01,development,1.09,6.87,7.49,83.18
001,2021-04-01,63,2021-06-02,development,1.104,7.36,8.12,90.25
001,2021-04-01,64,2021-06-03,development,1.118,7.38,8.25,91.68
001,2021-04-01,65,2021-06-04,development,1.131,6.97,7.89,87.61
001,2021-04-01,66,2021-06-05,development,1.145,7.14,8.18,90.88
001,2021-04-01,67,2021-06-06,development,1.159,7.41,8.59,95.46
001,2021-04-01,68,2021-06-07,development,1.172,7.25,8.5,94.46
001,2021-04-01,69,2021-06-08,development,1.186,7.28,8.63,95.92
001,2021-04-01,70,2021-06-09,development,1.2,7.52,9.03,100.3
001,2021-04-01,71,2021-06-10,mid,1.2,6.81,8.18,90.85
001,2021-04-01,72,2021-06-11,mid,1.2,6.97,8.36,92.87
001,2021-04-01,73,2021-06-12,mid,1.2,7.04,8.44,93.81
001,2021-04-01,74,2021-06-13,mid,1.2,7.19,8.63,95.84
001,2021-04-01,75,2021-06-14,mid,1.2,7.16,8.59,95.43
001,2021-04-01,76,2021-06-15,mid,1.2,6.12,7.34,81.56
001,2021-04-01,77,2021-06-16,mid,1.2,7.51,9.01,100.16
001,2021-04-01,78,2021-06-17,mid,1.2,7.5,9.0,100.0
001,2021-04-01,79,2021-06-18,mid,1.2,7.22,8.66,96.25
001,2021-04-01,80,2021-06-19,mid,1.2,7.5,8.99,99.94
001,2021-04-01,81,2021-06-20,mid,1.2,6.92,8.31,92.29
001,2021-04-01,82,2021-06-21,mid,1.2,7.71,9.25,102.79
001,2021-04-01,83,2021-06-22,mid,1.2,7.51,9.01,100.15
001,2021-04-01,84,2021-06-23,mid,1.2,7.39,8.86,98.49
001,2021-04-01,85,2021-06-24,mid,1.2,7.07,8.48,94.27
001,2021-04-01,86,2021-06-25,mid,1.2,7.66,9.19,102.1
001,2021-04-01,87,2021-06-26,mid,1.2,7.22,8.66,96.24
001,2021-04-01,88,2021-06-27,mid,1.2,7.41,8.89,98.78
001,2021-04-01,89,2021-06-28,mid,1.2,7.28,8.73,97.04
001,2021-04-01,90,2021-06-29,mid,1.2,7.89,9.47,105.25
001,2021-04-01,91,2021-06-30,mid,1.2,6.32,7.59,84.33
001,2021-04-01,92,2021-07-01,mid,1.2,7.66,9.19,102.12
001,2021-04-01,93,2021-07-02,mid,1.2,7.84,9.41,104.5
001,2021-04-01,94,2021-07-03,mid,1.2,8.37,10.05,111.65
001,2021-04-01,95,2021-07-04,mid,1.2,7.44,8.93,99.24
001,2021-04-01,96,2021-07-05,mid,1.2,7.52,9.02,100.27
001,2021-04-01,97,2021-07-06,mid,1.2,6.75,8.1,90.02
001,2021-04-01,98,2021-07-07,mid,1.2,7.23,8.68,96.43
001,2021-04-01,99,2021-07-08,mid,1.2,7.95,9.54,105.94
001,2021-04-01,100,2021-07-09,mid,1.2,7.49,8.98,99.8
001,2021-04-01,101,2021-07-10,mid,1.2,7.78,9.34,103.79
001,2021-04-01,102,2021-07-11,mid,1.2,7.2,8.64,96.06
001,2021-04-01,103,2021-07-12,mid,1.2,7.6,9.13,101.4
001,2021-04-01,104,2021-07-13,mid,1.2,8.37,10.05,111.66
001,2021-04-01,105,2021-07-14,mid,1.2,7.23,8.68,96.41
001,2021-04-01,106,2021-07-15,mid,1.2,7.37,8.85,98.3
001,2021-04-01,107,2021-07-16,mid,1.2,7.91,9.5,105.51
001,2021-04-01,108,2021-07-17,mid,1.2,7.35,8.82,97.98
001,2021-04-01,109,2021-07-18,mid,1.2,8.25,9.9,109.97
001,2021-04-01,110,2021-07-19,mid,1.2,7.2,8.64,95.98
001,2021-04-01,111,2021-07-20,late,1.182,8.02,9.47,105.27
001,2021-04-01,112,2021-07-21,late,1.164,7.15,8.32,92.44
001,2021-04-01,113,2021-07-22,late,1.146,7.06,8.09,89.83
001,2021-04-01,114,2021-07-23,late,1.128,7.94,8.96,99.51
001,2021-04-01,115,2021-07-24,late,1.11,7.32,8.12,90.23
001,2021-04-01,116,2021-07-25,late,1.092,8.19,8.94,99.32
001,2021-04-01,117,2021-07-26,late,1.074,7.27,7.81,86.8
001,2021-04-01,118,2021-07-27,late,1.056,7.03,7.42,82.46
001,2021-04-01,119,2021-07-28,late,1.038,7.78,8.07,89.7
001,2021-04-01,120,2021-07-29,late,1.02,7.17,7.32,81.3
001,2021-04-01,121,2021-07-30,late,1.002,7.55,7.57,84.08
001,2021-04-01,122,2021-07-31,late,0.984,7.34,7.22,80.24
001,2021-04-01,123,2021-08-01,late,0.966,7.05,6.81,75.72
001,2021-04-01,124,2021-08-02,late,0.948,7.43,7.04,78.23
001,2021-04-01,125,2021-08-03,late,0.93,7.89,7.34,81.56
001,2021-04-01,126,2021-08-04,late,0.912,7.74,7.06,78.48
001,2021-04-01,127,2021-08-05,late,0.894,7.33,6.55,72.8
001,2021-04-01,128,2021-08-06,late,0.876,7.39,6.48,71.96
001,2021-04-01,129,2021-08-07,late,0.858,7.54,6.47,71.93
001,2021-04-01,130,2021-08-08,late,0.84,6.9,5.8,64.45
001,2021-04-01,131,2021-08-09,late,0.822,6.5,5.34,59.34
001,2021-04-01,132,2021-08-10,late,0.804,7.46,6.0,66.67
001,2021-04-01,133,2021-08-11,late,0.786,6.96,5.47,60.76
001,2021-04-01,134,2021-08-12,late,0.768,6.83,5.25,58.31
001,2021-04-01,135,2021-08-13,late,0.75,7.26,5.45,60.5
001,2022-04-01,1,2022-04-01,initial,0.65,4.8,3.12,34.7
001,2022-04-01,2,2022-04-02,initial,0.65,4.63,3.01,33.46
001,2022-04-01,3,2022-04-03,initial,0.65,4.93,3.21,35.62
001,2022-04-01,4,2022-04-04,initial,0.65,4.71,3.06,34.01
001,2022-04-01,5,2022-04-05,initial,0.65,4.49,2.92,32.43
001,2022-04-01,6,2022-04-06,initial,0.65,4.52,2.94,32.64
001,2022-04-01,7,2022-04-07,initial,0.65,4.91,3.19,35.48
001,2022-04-01,8,2022-04-08,initial,0.65,4.87,3.17,35.2
001,2022-04-01,9,2022-04-09,initial,0.65,4.89,3.18,35.3
001,2022-04-01,10,2022-04-10,initial,0.65,4.81,3.13,34.73
001,2022-04-01,11,2022-04-11,initial,0.65,4.71,3.06,34.01
001,2022-04-01,12,2022-04-12,initial,0.65,5.04,3.28,36.39
001,2022-04-01,13,2022-04-13,initial,0.65,5.28,3.43,38.14
001,2022-04-01,14,2022-04-14,initial,0.65,4.98,3.24,35.99
001,2022-04-01,15,2022-04-15,initial,0.65,4.98,3.24,35.95
001,2022-04-01,16,2022-04-16,initial,0.65,5.27,3.43,38.06
001,2022-04-01,17,2022-04-17,initial,0.65,5.24,3.41,37.86
001,2022-04-01,18,2022-04-18,initial,0.65,5.74,3.73,41.49
001,2022-04-01,19,2022-04-19,initial,0.65,5.7,3.7,41.16
001,2022-04-01,20,2022-04-20,initial,0.65,5.66,3.68,40.85
001,2022-04-01,21,2022-04-21,initial,0.65,6.1,3.97,44.06
001,2022-04-01,22,2022-04-22,initial,0.65,5.78,3.75,41.71
001,2022-04-01,23,2022-04-23,initial,0.65,5.5,3.58,39.72
001,2022-04-01,24,2022-04-24,initial,0.65,5.51,3.58,39.8
001,2022-04-01,25,2022-04-25,initial,0.65,5.53,3.59,39.93
001,2022-04-01,26,2022-04-26,initial,0.65,5.36,3.49,38.74
001,2022-04-01,27,2022-04-27,initial,0.65,6.11,3.97,44.11
001,2022-04-01,28,2022-04-28,initial,0.65,5.31,3.45,38.38
001,2022-04-01,29,2022-04-29,initial,0.65,5.44,3.54,39.29
001,2022-04-01,30,2022-04-30,initial,0.65,6.49,4.22,46.87
001,2022-04-01,31,2022-05-01,development,0.664,6.25,4.15,46.13
001,2022-04-01,32,2022-05-02,development,0.678,5.69,3.85,42.8
001,2022-04-01,33,2022-05-03,development,0.691,5.76,3.98,44.24
001,2022-04-01,34,2022-05-04,development,0.705,6.57,4.63,51.49
001,2022-04-01,35,2022-05-05,development,0.719,6.37,4.58,50.84
001,2022-04-01,36,2022-05-06,development,0.732,6.93,5.08,56.41
001,2022-04-01,37,2022-05-07,development,0.746,6.51,4.86,54.0
001,2022-04-01,38,2022-05-08,development,0.76,6.24,4.74,52.66
001,2022-04-01,39,2022-05-09,development,0.774,6.13,4.74,52.7
001,2022-04-01,40,2022-05-10,development,0.788,6.29,4.96,55.06
001,2022-04-01,41,2022-05-11,development,0.801,6.59,5.28,58.67
001,2022-04-01,42,2022-05-12,development,0.815,6.52,5.31,59.03
001,2022-04-01,43,2022-05-13,development,0.829,6.31,5.23,58.15
001,2022-04-01,44,2022-05-14,development,0.842,6.53,5.5,61.09
001,2022-04-01,45,2022-05-15,development,0.856,6.45,5.52,61.38
001,2022-04-01,46,2022-05-16,development,0.87,6.66,5.8,64.41
001,2022-04-01,47,2022-05-17,development,0.884,6.97,6.16,68.48
001,2022-04-01,48,2022-05-18,development,0.898,6.28,5.64,62.64
001,2022-04-01,49,2022-05-19,development,0.911,6.79,6.19,68.73
001,2022-04-01,50,2022-05-20,development,0.925,6.95,6.43,71.43
001,2022-04-01,51,2022-05-21,development,0.939,6.61,6.21,68.97
001,2022-04-01,52,2022-05-22,development,0.952,7.24,6.89,76.6
001,2022-04-01,53,2022-05-23,development,0.966,6.07,5.86,65.13
001,2022-04-01,54,2022-05-24,development,0.98,6.94,6.8,75.58
001,2022-04-01,55,2022-05-25,development,0.994,6.25,6.21,69.05
001,2022-04-01,56,2022-05-26,development,1.008,6.4,6.45,71.62
001,2022-04-01,57,2022-05-27,development,1.021,7.1,7.25,80.56
001,2022-04-01,58,2022-05-28,development,1.035,6.96,7.21,80.06
001,2022-04-01,59,2022-05-29,development,1.049,6.6,6.92,76.89
001,2022-04-01,60,2022-05-30,development,1.062,7.01,7.45,82.75
001,2022-04-01,61,2022-05-31,development,1.076,7.32,7.88,87.51
001,2022-04-01,62,2022-06-01,development,1.09,7.5,8.18,90.84
001,2022-04-01,63,2022-06-02,development,1.104,7.61,8.4,93.33
001,2022-04-01,64,2022-06-03,development,1.118,7.21,8.06,89.55
001,2022-04-01,65,2022-06-04,development,1.131,7.2,8.15,90.52
001,2022-04-01,66,2022-06-05,development,1.145,6.84,7.84,87.07
001,2022-04-01,67,2022-06-06,development,1.159,7.41,8.58,95.34
001,2022-04-01,68,2022-06-07,development,1.172,7.71,9.04,100.4
001,2022-04-01,69,2022-06-08,development,1.186,7.19,8.53,94.76
001,2022-04-01,70,2022-06-09,development,1.2,7.56,9.07,100.77
001,2022-04-01,71,2022-06-10,mid,1.2,7.31,8.77,97.44
001,2022-04-01,72,2022-06-11,mid,1.2,7.41,8.89,98.8
001,2022-04-01,73,2022-06-12,mid,1.2,6.53,7.83,87.04
001,2022-04-01,74,2022-06-13,mid,1.2,7.91,9.49,105.41
001,2022-04-01,75,2022-06-14,mid,1.2,7.27,8.72,96.94
001,2022-04-01,76,2022-06-15,mid,1.2,7.63,9.16,101.74
001,2022-04-01,77,2022-06-16,mid,1.2,7.7,9.23,102.61
001,2022-04-01,78,2022-06-17,mid,1.2,7.57,9.09,100.99
001,2022-04-01,79,2022-06-18,mid,1.2,7.76,9.31,103.46
001,2022-04-01,80,2022-06-19,mid,1.2,7.07,8.49,94.28
001,2022-04-01,81,2022-06-20,mid,1.2,7.94,9.53,105.92
001,2022-04-01,82,2022-06-21,mid,1.2,7.48,8.97,99.7
001,2022-04-01,83,2022-06-22,mid,1.2,7.3,8.76,97.38
001,2022-04-01,84,2022-06-23,mid,1.2,7.96,9.55,106.13
001,2022-04-01,85,2022-06-24,mid,1.2,7.69,9.23,102.57
001,2022-04-01,86,2022-06-25,mid,1.2,7.63,9.15,101.7
001,2022-04-01,87,2022-06-26,mid,1.2,7.71,9.25,102.76
001,2022-04-01,88,2022-06-27,mid,1.2,7.88,9.45,105.01
001,2022-04-01,89,2022-06-28,mid,1.2,7.2,8.63,95.94
001,2022-04-01,90,2022-06-29,mid,1.2,8.28,9.93,110.38
001,2022-04-01,91,2022-06-30,mid,1.2,7.93,9.51,105.69
001,2022-04-01,92,2022-07-01,mid,1.2,7.79,9.35,103.9
001,2022-04-01,93,2022-07-02,mid,1.2,8.13,9.75,108.37
001,2022-04-01,94,2022-07-03,mid,1.2,7.36,8.83,98.08
001,2022-04-01,95,2022-07-04,mid,1.2,7.61,9.13,101.43
001,2022-04-01,96,2022-07-05,mid,1.2,7.69,9.22,102.49
001,2022-04-01,97,2022-07-06,mid,1.2,7.08,8.5,94.43
001,2022-04-01,98,2022-07-07,mid,1.2,8.42,10.1,112.23
001,2022-04-01,99,2022-07-08,mid,1.2,8.0,9.61,106.73
001,2022-04-01,100,2022-07-09,mid,1.2,8.03,9.63,107.01
001,2022-04-01,101,2022-07-10,mid,1.2,7.44,8.92,99.15
001,2022-04-01,102,2022-07-11,mid,1.2,7.33,8.79,97.71
001,2022-04-01,103,2022-07-12,mid,1.2,7.59,9.11,101.25
001,2022-04-01,104,2022-07-13,mid,1.2,7.88,9.45,105.01
001,2022-04-01,105,2022-07-14,mid,1.2,8.15,9.78,108.61
001,2022-04-01,106,2022-07-15,mid,1.2,6.77,8.13,90.31
001,2022-04-01,107,2022-07-16,mid,1.2,7.54,9.04,100.49
001,2022-04-01,108,2022-07-17,mid,1.2,7.43,8.92,99.1
001,2022-04-01,109,2022-07-18,mid,1.2,7.63,9.16,101.77
001,2022-04-01,110,2022-07-19,mid,1.2,8.21,9.85,109.45
001,2022-04-01,111,2022-07-20,late,1.182,8.03,9.49,105.44
001,2022-04-01,112,2022-07-21,late,1.164,7.9,9.2,102.2
001,2022-04-01,113,2022-07-22,late,1.146,7.79,8.93,99.22
001,2022-04-01,114,2022-07-23,late,1.128,7.27,8.21,91.17
001,2022-04-01,115,2022-07-24,late,1.11,8.42,9.35,103.85
001,2022-04-01,116,2022-07-25,late,1.092,7.84,8.56,95.16
001,2022-04-01,117,2022-07-26,late,1.074,6.79,7.29,81.02
001,2022-04-01,118,2022-07-27,late,1.056,7.27,7.68,85.31
001,2022-04-01,119,2022-07-28,late,1.038,7.36,7.64,84.88
001,2022-04-01,120,2022-07-29,late,1.02,7.86,8.01,89.05
001,2022-04-01,121,2022-07-30,late,1.002,8.02,8.03,89.26
001,2022-04-01,122,2022-07-31,late,0.984,6.99,6.87,76.38
001,2022-04-01,123,2022-08-01,late,0.966,7.02,6.78,75.31
001,2022-04-01,124,2022-08-02,late,0.948,6.94,6.58,73.08
001,2022-04-01,125,2022-08-03,late,0.93,8.07,7.51,83.41
001,2022-04-01,126,2022-08-04,late,0.912,7.77,7.08,78.72
001,2022-04-01,127,2022-08-05,late,0.894,7.61,6.8,75.55
001,2022-04-01,128,2022-08-06,late,0.876,7.24,6.35,70.51
001,2022-04-01,129,2022-08-07,late,0.858,7.1,6.09,67.68
001,2022-04-01,130,2022-08-08,late,0.84,6.29,5.29,58.75
001,2022-04-01,131,2022-08-09,late,0.822,7.13,5.86,65.11
001,2022-04-01,132,2022-08-10,late,0.804,7.24,5.82,64.7
001,2022-04-01,133,2022-08-11,late,0.786,7.14,5.62,62.39
001,2022-04-01,134,2022-08-12,late,0.768,7.16,5.5,61.11
001,2022-04-01,135,2022-08-13,late,0.75,6.77,5.08,56.44
001,2023-04-01,1,2023-04-01,initial,0.65,3.86,2.51,27.88
001,2023-04-01,2,2023-04-02,initial,0.65,4.62,3.0,33.38
001,2023-04-01,3,2023-04-03,initial,0.65,4.83,3.14,34.9
001,2023-04-01,4,2023-04-04,initial,0.65,4.63,3.01,33.43
001,2023-04-01,5,2023-04-05,initial,0.65,4.85,3.15,35.02
