# SOURCE: Computed from FAO Penman-Monteith ET0 (Hargreaves-Samani simplified) + FAO-56 crop coefficients
# DATE: 2026-02-06
# DESCRIPTION: Daily irrigation demand for cucumber crops in Sinai Red Sea region
# UNITS:
#   - weather_scenario_id: Scenario identifier (text)
#   - planting_date: Date crop was planted (YYYY-MM-DD)
#   - crop_day: Days since planting (1 to season_length)
#   - calendar_date: Actual calendar date (YYYY-MM-DD)
#   - growth_stage: Crop growth stage (initial/development/mid/late)
#   - kc: Crop coefficient for this day (dimensionless)
#   - et0_mm: Reference evapotranspiration (mm/day)
#   - etc_mm: Crop evapotranspiration = ET0 x Kc (mm/day)
#   - irrigation_m3_per_ha_per_day: Water requirement per hectare (m3/ha/day)
# LOGIC: ET0 = 0.0023 * (Tmean + 17.8) * (Tmax - Tmin)^0.5 * Ra; ETc = ET0 x Kc; Irrigation = ETc x 10 / 0.9 (90% drip efficiency)
# DEPENDENCIES: daily_weather_scenario_001-toy.csv, crop_coefficients-toy.csv, growth_stages-toy.csv
# ASSUMPTIONS: Drip irrigation at 90% efficiency, no rainfall credit, no soil water storage
weather_scenario_id,planting_date,crop_day,calendar_date,growth_stage,kc,et0_mm,etc_mm,irrigation_m3_per_ha_per_day
001,2011-09-01,64,2011-11-03,mid,1.05,3.3,3.47,38.5
001,2011-09-01,65,2011-11-04,mid,1.05,2.97,3.11,34.61
001,2011-09-01,66,2011-11-05,mid,1.05,3.3,3.47,38.54
001,2011-09-01,67,2011-11-06,mid,1.05,3.23,3.39,37.66
001,2011-09-01,68,2011-11-07,mid,1.05,2.97,3.11,34.61
001,2011-09-01,69,2011-11-08,mid,1.05,3.38,3.54,39.38
001,2011-09-01,70,2011-11-09,mid,1.05,2.85,2.99,33.21
001,2011-09-01,71,2011-11-10,mid,1.05,3.14,3.29,36.6
001,2011-09-01,72,2011-11-11,mid,1.05,3.23,3.4,37.73
001,2011-09-01,73,2011-11-12,mid,1.05,2.82,2.96,32.87
001,2011-09-01,74,2011-11-13,mid,1.05,2.97,3.12,34.66
001,2011-09-01,75,2011-11-14,mid,1.05,2.7,2.83,31.45
001,2011-09-01,76,2011-11-15,late,1.038,3.13,3.24,36.03
001,2011-09-01,77,2011-11-16,late,1.025,2.51,2.57,28.59
001,2011-09-01,78,2011-11-17,late,1.012,2.57,2.6,28.93
001,2011-09-01,79,2011-11-18,late,1.0,2.73,2.73,30.34
001,2011-09-01,80,2011-11-19,late,0.988,2.65,2.62,29.09
001,2011-09-01,81,2011-11-20,late,0.975,2.69,2.62,29.12
001,2011-09-01,82,2011-11-21,late,0.962,2.14,2.06,22.93
001,2011-09-01,83,2011-11-22,late,0.95,2.72,2.58,28.68
001,2011-09-01,84,2011-11-23,late,0.938,2.52,2.36,26.27
001,2011-09-01,85,2011-11-24,late,0.925,2.74,2.53,28.15
001,2011-09-01,86,2011-11-25,late,0.913,2.12,1.93,21.47
001,2011-09-01,87,2011-11-26,late,0.9,2.74,2.47,27.43
001,2011-09-01,88,2011-11-27,late,0.888,2.33,2.07,23.0
001,2011-09-01,89,2011-11-28,late,0.875,2.31,2.03,22.51
001,2011-09-01,90,2011-11-29,late,0.862,2.53,2.18,24.23
001,2011-09-01,91,2011-11-30,late,0.85,2.58,2.19,24.37
001,2011-09-01,92,2011-12-01,late,0.838,2.27,1.9,21.14
001,2011-09-01,93,2011-12-02,late,0.825,2.87,2.37,26.31
001,2011-09-01,94,2011-12-03,late,0.812,2.42,1.96,21.82
001,2011-09-01,95,2011-12-04,late,0.8,2.56,2.05,22.78
001,2012-09-01,1,2012-09-01,initial,0.65,6.27,4.08,45.3
001,2012-09-01,2,2012-09-02,initial,0.65,6.6,4.29,47.64
001,2012-09-01,3,2012-09-03,initial,0.65,5.79,3.76,41.83
001,2012-09-01,4,2012-09-04,initial,0.65,6.28,4.08,45.37
001,2012-09-01,5,2012-09-05,initial,0.65,6.02,3.91,43.49
001,2012-09-01,6,2012-09-06,initial,0.65,6.39,4.15,46.16
001,2012-09-01,7,2012-09-07,initial,0.65,6.43,4.18,46.44
001,2012-09-01,8,2012-09-08,initial,0.65,6.32,4.11,45.67
001,2012-09-01,9,2012-09-09,initial,0.65,5.91,3.84,42.66
001,2012-09-01,10,2012-09-10,initial,0.65,6.02,3.91,43.45
001,2012-09-01,11,2012-09-11,initial,0.65,6.11,3.97,44.14
001,2012-09-01,12,2012-09-12,initial,0.65,6.13,3.98,44.26
001,2012-09-01,13,2012-09-13,initial,0.65,5.85,3.8,42.25
001,2012-09-01,14,2012-09-14,initial,0.65,6.2,4.03,44.75
001,2012-09-01,15,2012-09-15,initial,0.65,5.74,3.73,41.43
001,2012-09-01,16,2012-09-16,initial,0.65,5.89,3.83,42.53
001,2012-09-01,17,2012-09-17,initial,0.65,5.51,3.58,39.81
001,2012-09-01,18,2012-09-18,initial,0.65,5.06,3.29,36.55
001,2012-09-01,19,2012-09-19,initial,0.65,5.68,3.69,41.05
001,2012-09-01,20,2012-09-20,initial,0.65,5.99,3.89,43.27
001,2012-09-01,21,2012-09-21,development,0.666,5.17,3.45,38.28
001,2012-09-01,22,2012-09-22,development,0.682,5.29,3.61,40.08
001,2012-09-01,23,2012-09-23,development,0.698,5.29,3.69,41.04
001,2012-09-01,24,2012-09-24,development,0.714,5.89,4.2,46.69
001,2012-09-01,25,2012-09-25,development,0.73,4.81,3.51,39.04
001,2012-09-01,26,2012-09-26,development,0.746,5.33,3.98,44.2
001,2012-09-01,27,2012-09-27,development,0.762,5.3,4.04,44.88
001,2012-09-01,28,2012-09-28,development,0.778,4.79,3.73,41.43
001,2012-09-01,29,2012-09-29,development,0.794,4.65,3.69,41.04
001,2012-09-01,30,2012-09-30,development,0.81,4.57,3.7,41.14
001,2012-09-01,31,2012-10-01,development,0.826,4.94,4.08,45.36
001,2012-09-01,32,2012-10-02,development,0.842,4.98,4.19,46.58
001,2012-09-01,33,2012-10-03,development,0.858,4.36,3.74,41.59
001,2012-09-01,34,2012-10-04,development,0.874,4.9,4.28,47.57
001,2012-09-01,35,2012-10-05,development,0.89,4.97,4.42,49.12
001,2012-09-01,36,2012-10-06,development,0.906,5.2,4.71,52.37
001,2012-09-01,37,2012-10-07,development,0.922,4.37,4.03,44.81
001,2012-09-01,38,2012-10-08,development,0.938,4.54,4.26,47.36
001,2012-09-01,39,2012-10-09,development,0.954,4.18,3.98,44.27
001,2012-09-01,40,2012-10-10,development,0.97,4.39,4.25,47.28
001,2012-09-01,41,2012-10-11,development,0.986,4.33,4.26,47.39
001,2012-09-01,42,2012-10-12,development,1.002,3.92,3.93,43.67
001,2012-09-01,43,2012-10-13,development,1.018,3.61,3.68,40.88
001,2012-09-01,44,2012-10-14,development,1.034,4.06,4.2,46.66
001,2012-09-01,45,2012-10-15,development,1.05,4.38,4.6,51.07
001,2012-09-01,46,2012-10-16,mid,1.05,4.04,4.24,47.15
001,2012-09-01,47,2012-10-17,mid,1.05,4.28,4.49,49.93
001,2012-09-01,48,2012-10-18,mid,1.05,3.87,4.06,45.11
001,2012-09-01,49,2012-10-19,mid,1.05,3.36,3.52,39.15
001,2012-09-01,50,2012-10-20,mid,1.05,3.89,4.08,45.38
001,2012-09-01,51,2012-10-21,mid,1.05,4.46,4.69,52.07
001,2012-09-01,52,2012-10-22,mid,1.05,4.02,4.22,46.91
001,2012-09-01,53,2012-10-23,mid,1.05,3.72,3.9,43.38
001,2012-09-01,54,2012-10-24,mid,1.05,3.88,4.08,45.32
001,2012-09-01,55,2012-10-25,mid,1.05,3.7,3.89,43.18
001,2012-09-01,56,2012-10-26,mid,1.05,3.43,3.6,40.01
001,2012-09-01,57,2012-10-27,mid,1.05,3.49,3.66,40.67
001,2012-09-01,58,2012-10-28,mid,1.05,3.57,3.75,41.7
001,2012-09-01,59,2012-10-29,mid,1.05,3.28,3.44,38.22
001,2012-09-01,60,2012-10-30,mid,1.05,3.68,3.86,42.94
001,2012-09-01,61,2012-10-31,mid,1.05,3.6,3.78,42.0
001,2012-09-01,62,2012-11-01,mid,1.05,3.38,3.55,39.49
001,2012-09-01,63,2012-11-02,mid,1.05,3.27,3.43,38.13
001,2012-09-01,64,2012-11-03,mid,1.05,3.28,3.44,38.25
001,2012-09-01,65,2012-11-04,mid,1.05,3.0,3.15,34.96
001,2012-09-01,66,2012-11-05,mid,1.05,2.91,3.05,33.91
001,2012-09-01,67,2012-11-06,mid,1.05,3.16,3.32,36.87
001,2012-09-01,68,2012-11-07,mid,1.05,2.98,3.13,34.77
001,2012-09-01,69,2012-11-08,mid,1.05,3.41,3.58,39.78
001,2012-09-01,70,2012-11-09,mid,1.05,3.01,3.16,35.14
001,2012-09-01,71,2012-11-10,mid,1.05,3.03,3.18,35.35
001,2012-09-01,72,2012-11-11,mid,1.05,3.26,3.42,37.99
001,2012-09-01,73,2012-11-12,mid,1.05,2.51,2.63,29.26
001,2012-09-01,74,2012-11-13,mid,1.05,3.45,3.63,40.3
001,2012-09-01,75,2012-11-14,mid,1.05,2.85,3.0,33.28
001,2012-09-01,76,2012-11-15,late,1.038,2.83,2.93,32.6
001,2012-09-01,77,2012-11-16,late,1.025,2.66,2.72,30.24
001,2012-09-01,78,2012-11-17,late,1.012,2.66,2.69,29.93
001,2012-09-01,79,2012-11-18,late,1.0,3.15,3.15,35.04
001,2012-09-01,80,2012-11-19,late,0.988,2.78,2.75,30.54
001,2012-09-01,81,2012-11-20,late,0.975,2.7,2.63,29.27
001,2012-09-01,82,2012-11-21,late,0.962,2.6,2.5,27.79
001,2012-09-01,83,2012-11-22,late,0.95,2.73,2.59,28.79
001,2012-09-01,84,2012-11-23,late,0.938,2.46,2.3,25.6
001,2012-09-01,85,2012-11-24,late,0.925,2.39,2.21,24.54
001,2012-09-01,86,2012-11-25,late,0.913,2.83,2.58,28.66
001,2012-09-01,87,2012-11-26,late,0.9,2.53,2.28,25.33
001,2012-09-01,88,2012-11-27,late,0.888,2.5,2.22,24.69
001,2012-09-01,89,2012-11-28,late,0.875,2.48,2.17,24.11
001,2012-09-01,90,2012-11-29,late,0.862,2.5,2.15,23.93
001,2012-09-01,91,2012-11-30,late,0.85,2.48,2.1,23.38
001,2012-09-01,92,2012-12-01,late,0.838,2.2,1.84,20.45
001,2012-09-01,93,2012-12-02,late,0.825,2.44,2.02,22.4
001,2012-09-01,94,2012-12-03,late,0.812,2.17,1.77,19.62
001,2012-09-01,95,2012-12-04,late,0.8,2.69,2.16,23.95
001,2013-09-01,1,2013-09-01,initial,0.65,6.52,4.24,47.08
001,2013-09-01,2,2013-09-02,initial,0.65,5.89,3.83,42.52
001,2013-09-01,3,2013-09-03,initial,0.65,6.74,4.38,48.69
001,2013-09-01,4,2013-09-04,initial,0.65,6.37,4.14,45.99
001,2013-09-01,5,2013-09-05,initial,0.65,6.51,4.23,47.04
001,2013-09-01,6,2013-09-06,initial,0.65,6.65,4.32,48.01
001,2013-09-01,7,2013-09-07,initial,0.65,6.45,4.19,46.55
001,2013-09-01,8,2013-09-08,initial,0.65,6.65,4.32,48.05
001,2013-09-01,9,2013-09-09,initial,0.65,6.45,4.19,46.61
001,2013-09-01,10,2013-09-10,initial,0.65,5.5,3.58,39.74
001,2013-09-01,11,2013-09-11,initial,0.65,6.7,4.35,48.35
001,2013-09-01,12,2013-09-12,initial,0.65,5.38,3.5,38.84
001,2013-09-01,13,2013-09-13,initial,0.65,5.98,3.89,43.17
001,2013-09-01,14,2013-09-14,initial,0.65,5.78,3.76,41.76
001,2013-09-01,15,2013-09-15,initial,0.65,5.75,3.74,41.52
001,2013-09-01,16,2013-09-16,initial,0.65,5.03,3.27,36.35
001,2013-09-01,17,2013-09-17,initial,0.65,6.05,3.93,43.69
001,2013-09-01,18,2013-09-18,initial,0.65,6.48,4.21,46.83
001,2013-09-01,19,2013-09-19,initial,0.65,5.61,3.65,40.51
001,2013-09-01,20,2013-09-20,initial,0.65,5.32,3.46,38.41
001,2013-09-01,21,2013-09-21,development,0.666,6.39,4.26,47.28
001,2013-09-01,22,2013-09-22,development,0.682,5.52,3.77,41.86
001,2013-09-01,23,2013-09-23,development,0.698,4.99,3.48,38.66
001,2013-09-01,24,2013-09-24,development,0.714,5.67,4.05,45.0
001,2013-09-01,25,2013-09-25,development,0.73,5.36,3.91,43.48
001,2013-09-01,26,2013-09-26,development,0.746,5.93,4.42,49.13
001,2013-09-01,27,2013-09-27,development,0.762,5.23,3.99,44.3
001,2013-09-01,28,2013-09-28,development,0.778,5.32,4.14,45.97
001,2013-09-01,29,2013-09-29,development,0.794,5.14,4.08,45.35
001,2013-09-01,30,2013-09-30,development,0.81,4.54,3.68,40.88
001,2013-09-01,31,2013-10-01,development,0.826,5.19,4.29,47.65
001,2013-09-01,32,2013-10-02,development,0.842,5.09,4.29,47.66
001,2013-09-01,33,2013-10-03,development,0.858,5.01,4.3,47.76
001,2013-09-01,34,2013-10-04,development,0.874,4.97,4.35,48.29
001,2013-09-01,35,2013-10-05,development,0.89,5.05,4.49,49.93
001,2013-09-01,36,2013-10-06,development,0.906,4.77,4.32,47.98
001,2013-09-01,37,2013-10-07,development,0.922,5.12,4.72,52.4
001,2013-09-01,38,2013-10-08,development,0.938,4.5,4.22,46.86
001,2013-09-01,39,2013-10-09,development,0.954,4.9,4.67,51.9
001,2013-09-01,40,2013-10-10,development,0.97,4.88,4.73,52.61
001,2013-09-01,41,2013-10-11,development,0.986,4.58,4.52,50.18
001,2013-09-01,42,2013-10-12,development,1.002,4.79,4.8,53.29
001,2013-09-01,43,2013-10-13,development,1.018,4.35,4.43,49.25
001,2013-09-01,44,2013-10-14,development,1.034,4.09,4.23,46.97
001,2013-09-01,45,2013-10-15,development,1.05,4.71,4.94,54.9
001,2013-09-01,46,2013-10-16,mid,1.05,4.22,4.43,49.2
001,2013-09-01,47,2013-10-17,mid,1.05,4.32,4.54,50.46
001,2013-09-01,48,2013-10-18,mid,1.05,4.25,4.46,49.56
001,2013-09-01,49,2013-10-19,mid,1.05,4.36,4.58,50.86
001,2013-09-01,50,2013-10-20,mid,1.05,4.36,4.58,50.87
001,2013-09-01,51,2013-10-21,mid,1.05,4.25,4.47,49.62
001,2013-09-01,52,2013-10-22,mid,1.05,3.83,4.02,44.63
001,2013-09-01,53,2013-10-23,mid,1.05,3.84,4.03,44.78
001,2013-09-01,54,2013-10-24,mid,1.05,4.43,4.65,51.72
001,2013-09-01,55,2013-10-25,mid,1.05,3.44,3.61,40.09
001,2013-09-01,56,2013-10-26,mid,1.05,3.87,4.06,45.12
001,2013-09-01,57,2013-10-27,mid,1.05,4.0,4.2,46.68
001,2013-09-01,58,2013-10-28,mid,1.05,3.61,3.79,42.07
001,2013-09-01,59,2013-10-29,mid,1.05,2.88,3.03,33.61
001,2013-09-01,60,2013-10-30,mid,1.05,4.22,4.43,49.22
001,2013-09-01,61,2013-10-31,mid,1.05,3.4,3.57,39.72
001,2013-09-01,62,2013-11-01,mid,1.05,3.82,4.01,44.61
001,2013-09-01,63,2013-11-02,mid,1.05,3.61,3.79,42.1
001,2013-09-01,64,2013-11-03,mid,1.05,3.61,3.79,42.15
001,2013-09-01,65,2013-11-04,mid,1.05,3.85,4.04,44.94
001,2013-09-01,66,2013-11-05,mid,1.05,3.47,3.64,40.49
001,2013-09-01,67,2013-11-06,mid,1.05,3.66,3.85,42.75
001,2013-09-01,68,2013-11-07,mid,1.05,3.28,3.45,38.31
001,2013-09-01,69,2013-11-08,mid,1.05,3.21,3.37,37.4
001,2013-09-01,70,2013-11-09,mid,1.05,3.04,3.19,35.45
001,2013-09-01,71,2013-11-10,mid,1.05,3.11,3.27,36.3
001,2013-09-01,72,2013-11-11,mid,1.05,2.92,3.07,34.1
001,2013-09-01,73,2013-11-12,mid,1.05,3.36,3.53,39.21
001,2013-09-01,74,2013-11-13,mid,1.05,3.08,3.24,35.98
001,2013-09-01,75,2013-11-14,mid,1.05,3.07,3.23,35.86
001,2013-09-01,76,2013-11-15,late,1.038,3.12,3.24,35.96
001,2013-09-01,77,2013-11-16,late,1.025,3.17,3.25,36.08
001,2013-09-01,78,2013-11-17,late,1.012,3.37,3.41,37.86
001,2013-09-01,79,2013-11-18,late,1.0,2.8,2.8,31.11
001,2013-09-01,80,2013-11-19,late,0.988,2.92,2.88,32.03
001,2013-09-01,81,2013-11-20,late,0.975,2.64,2.57,28.55
001,2013-09-01,82,2013-11-21,late,0.962,2.68,2.58,28.7
001,2013-09-01,83,2013-11-22,late,0.95,2.95,2.8,31.16
001,2013-09-01,84,2013-11-23,late,0.938,3.17,2.97,33.04
001,2013-09-01,85,2013-11-24,late,0.925,2.33,2.15,23.9
001,2013-09-01,86,2013-11-25,late,0.913,2.51,2.29,25.49
001,2013-09-01,87,2013-11-26,late,0.9,2.8,2.52,28.0
001,2013-09-01,88,2013-11-27,late,0.888,2.79,2.48,27.53
001,2013-09-01,89,2013-11-28,late,0.875,2.79,2.44,27.08
001,2013-09-01,90,2013-11-29,late,0.862,2.41,2.08,23.1
001,2013-09-01,91,2013-11-30,late,0.85,2.78,2.36,26.23
001,2013-09-01,92,2013-12-01,late,0.838,2.76,2.31,25.68
001,2013-09-01,93,2013-12-02,late,0.825,2.69,2.22,24.66
001,2013-09-01,94,2013-12-03,late,0.812,2.63,2.14,23.77
001,2013-09-01,95,2013-12-04,late,0.8,2.87,2.29,25.48
001,2014-09-01,1,2014-09-01,initial,0.65,5.9,3.83,42.6
001,2014-09-01,2,2014-09-02,initial,0.65,6.94,4.51,50.09
001,2014-09-01,3,2014-09-03,initial,0.65,6.3,4.1,45.5
001,2014-09-01,4,2014-09-04,initial,0.65,6.53,4.24,47.15
001,2014-09-01,5,2014-09-05,initial,0.65,6.24,4.05,45.05
001,2014-09-01,6,2014-09-06,initial,0.65,6.22,4.04,44.92
001,2014-09-01,7,2014-09-07,initial,0.65,6.89,4.48,49.75
001,2014-09-01,8,2014-09-08,initial,0.65,5.99,3.89,43.26
001,2014-09-01,9,2014-09-09,initial,0.65,6.24,4.06,45.08
001,2014-09-01,10,2014-09-10,initial,0.65,5.77,3.75,41.68
001,2014-09-01,11,2014-09-11,initial,0.65,6.76,4.4,48.85
001,2014-09-01,12,2014-09-12,initial,0.65,5.61,3.64,40.49
001,2014-09-01,13,2014-09-13,initial,0.65,5.19,3.37,37.5
001,2014-09-01,14,2014-09-14,initial,0.65,5.92,3.85,42.79
001,2014-09-01,15,2014-09-15,initial,0.65,6.01,3.9,43.38
001,2014-09-01,16,2014-09-16,initial,0.65,6.01,3.9,43.37
001,2014-09-01,17,2014-09-17,initial,0.65,5.32,3.45,38.39
001,2014-09-01,18,2014-09-18,initial,0.65,5.26,3.42,37.97
001,2014-09-01,19,2014-09-19,initial,0.65,5.48,3.56,39.55
001,2014-09-01,20,2014-09-20,initial,0.65,5.32,3.46,38.41
001,2014-09-01,21,2014-09-21,development,0.666,6.11,4.07,45.24
001,2014-09-01,22,2014-09-22,development,0.682,5.74,3.92,43.52
001,2014-09-01,23,2014-09-23,development,0.698,5.06,3.54,39.28
001,2014-09-01,24,2014-09-24,development,0.714,5.76,4.11,45.71
001,2014-09-01,25,2014-09-25,development,0.73,5.57,4.06,45.15
001,2014-09-01,26,2014-09-26,development,0.746,4.2,3.13,34.79
001,2014-09-01,27,2014-09-27,development,0.762,5.21,3.97,44.08
001,2014-09-01,28,2014-09-28,development,0.778,5.54,4.31,47.91
001,2014-09-01,29,2014-09-29,development,0.794,5.17,4.1,45.58
001,2014-09-01,30,2014-09-30,development,0.81,5.04,4.08,45.34
001,2014-09-01,31,2014-10-01,development,0.826,5.12,4.23,46.99
001,2014-09-01,32,2014-10-02,development,0.842,4.2,3.53,39.25
001,2014-09-01,33,2014-10-03,development,0.858,5.17,4.44,49.33
001,2014-09-01,34,2014-10-04,development,0.874,4.27,3.73,41.46
001,2014-09-01,35,2014-10-05,development,0.89,4.3,3.83,42.53
001,2014-09-01,36,2014-10-06,development,0.906,4.6,4.17,46.3
001,2014-09-01,37,2014-10-07,development,0.922,5.02,4.63,51.39
001,2014-09-01,38,2014-10-08,development,0.938,4.25,3.99,44.34
001,2014-09-01,39,2014-10-09,development,0.954,4.74,4.52,50.23
001,2014-09-01,40,2014-10-10,development,0.97,4.71,4.57,50.76
001,2014-09-01,41,2014-10-11,development,0.986,4.85,4.78,53.12
001,2014-09-01,42,2014-10-12,development,1.002,4.87,4.88,54.19
001,2014-09-01,43,2014-10-13,development,1.018,4.29,4.37,48.52
001,2014-09-01,44,2014-10-14,development,1.034,4.35,4.5,49.99
001,2014-09-01,45,2014-10-15,development,1.05,4.05,4.25,47.27
001,2014-09-01,46,2014-10-16,mid,1.05,4.21,4.42,49.13
001,2014-09-01,47,2014-10-17,mid,1.05,3.82,4.01,44.56
001,2014-09-01,48,2014-10-18,mid,1.05,4.57,4.79,53.26
001,2014-09-01,49,2014-10-19,mid,1.05,3.99,4.19,46.5
001,2014-09-01,50,2014-10-20,mid,1.05,3.98,4.18,46.43
001,2014-09-01,51,2014-10-21,mid,1.05,4.34,4.56,50.62
001,2014-09-01,52,2014-10-22,mid,1.05,4.12,4.32,48.01
001,2014-09-01,53,2014-10-23,mid,1.05,4.03,4.23,47.04
001,2014-09-01,54,2014-10-24,mid,1.05,3.78,3.97,44.13
001,2014-09-01,55,2014-10-25,mid,1.05,3.56,3.74,41.52
001,2014-09-01,56,2014-10-26,mid,1.05,3.37,3.54,39.33
001,2014-09-01,57,2014-10-27,mid,1.05,3.3,3.46,38.45
001,2014-09-01,58,2014-10-28,mid,1.05,3.13,3.28,36.49
001,2014-09-01,59,2014-10-29,mid,1.05,3.54,3.72,41.36
001,2014-09-01,60,2014-10-30,mid,1.05,3.32,3.49,38.74
001,2014-09-01,61,2014-10-31,mid,1.05,3.44,3.61,40.15
001,2014-09-01,62,2014-11-01,mid,1.05,2.74,2.87,31.94
001,2014-09-01,63,2014-11-02,mid,1.05,2.99,3.14,34.88
001,2014-09-01,64,2014-11-03,mid,1.05,3.11,3.26,36.25
001,2014-09-01,65,2014-11-04,mid,1.05,3.34,3.51,38.95
001,2014-09-01,66,2014-11-05,mid,1.05,3.02,3.17,35.2
001,2014-09-01,67,2014-11-06,mid,1.05,3.03,3.18,35.32
001,2014-09-01,68,2014-11-07,mid,1.05,3.24,3.4,37.8
001,2014-09-01,69,2014-11-08,mid,1.05,2.9,3.05,33.86
001,2014-09-01,70,2014-11-09,mid,1.05,3.13,3.29,36.57
001,2014-09-01,71,2014-11-10,mid,1.05,3.23,3.39,37.7
001,2014-09-01,72,2014-11-11,mid,1.05,2.87,3.01,33.46
001,2014-09-01,73,2014-11-12,mid,1.05,3.27,3.44,38.2
001,2014-09-01,74,2014-11-13,mid,1.05,2.92,3.07,34.08
001,2014-09-01,75,2014-11-14,mid,1.05,2.88,3.03,33.62
001,2014-09-01,76,2014-11-15,late,1.038,2.98,3.09,34.33
001,2014-09-01,77,2014-11-16,late,1.025,2.53,2.6,28.86
001,2014-09-01,78,2014-11-17,late,1.012,2.89,2.93,32.54
001,2014-09-01,79,2014-11-18,late,1.0,2.84,2.84,31.54
001,2014-09-01,80,2014-11-19,late,0.988,2.94,2.9,32.26
001,2014-09-01,81,2014-11-20,late,0.975,2.77,2.7,30.05
001,2014-09-01,82,2014-11-21,late,0.962,2.85,2.75,30.52
001,2014-09-01,83,2014-11-22,late,0.95,2.8,2.66,29.51
001,2014-09-01,84,2014-11-23,late,0.938,2.37,2.22,24.67
001,2014-09-01,85,2014-11-24,late,0.925,2.15,1.99,22.12
001,2014-09-01,86,2014-11-25,late,0.913,2.4,2.19,24.37
001,2014-09-01,87,2014-11-26,late,0.9,2.22,2.0,22.23
001,2014-09-01,88,2014-11-27,late,0.888,2.76,2.45,27.21
001,2014-09-01,89,2014-11-28,late,0.875,2.46,2.15,23.89
001,2014-09-01,90,2014-11-29,late,0.862,2.19,1.89,21.02
001,2014-09-01,91,2014-11-30,late,0.85,2.49,2.12,23.53
001,2014-09-01,92,2014-12-01,late,0.838,2.44,2.04,22.68
001,2014-09-01,93,2014-12-02,late,0.825,2.84,2.35,26.06
001,2014-09-01,94,2014-12-03,late,0.812,2.76,2.25,24.95
001,2014-09-01,95,2014-12-04,late,0.8,2.64,2.11,23.47
001,2015-09-01,1,2015-09-01,initial,0.65,6.03,3.92,43.56
001,2015-09-01,2,2015-09-02,initial,0.65,5.94,3.86,42.9
001,2015-09-01,3,2015-09-03,initial,0.65,6.53,4.24,47.14
001,2015-09-01,4,2015-09-04,initial,0.65,6.29,4.09,45.39
001,2015-09-01,5,2015-09-05,initial,0.65,6.35,4.13,45.9
001,2015-09-01,6,2015-09-06,initial,0.65,6.17,4.01,44.54
001,2015-09-01,7,2015-09-07,initial,0.65,6.33,4.11,45.69
001,2015-09-01,8,2015-09-08,initial,0.65,6.37,4.14,46.04
001,2015-09-01,9,2015-09-09,initial,0.65,6.15,4.0,44.43
001,2015-09-01,10,2015-09-10,initial,0.65,5.8,3.77,41.91
001,2015-09-01,11,2015-09-11,initial,0.65,5.73,3.72,41.36
001,2015-09-01,12,2015-09-12,initial,0.65,6.0,3.9,43.32
001,2015-09-01,13,2015-09-13,initial,0.65,6.26,4.07,45.19
001,2015-09-01,14,2015-09-14,initial,0.65,5.9,3.83,42.59
001,2015-09-01,15,2015-09-15,initial,0.65,5.34,3.47,38.56
001,2015-09-01,16,2015-09-16,initial,0.65,5.97,3.88,43.12
001,2015-09-01,17,2015-09-17,initial,0.65,5.96,3.87,43.03
001,2015-09-01,18,2015-09-18,initial,0.65,5.05,3.28,36.46
001,2015-09-01,19,2015-09-19,initial,0.65,5.12,3.33,36.99
001,2015-09-01,20,2015-09-20,initial,0.65,5.7,3.7,41.16
001,2015-09-01,21,2015-09-21,development,0.666,4.8,3.2,35.52
001,2015-09-01,22,2015-09-22,development,0.682,5.52,3.76,41.82
001,2015-09-01,23,2015-09-23,development,0.698,5.21,3.64,40.4
001,2015-09-01,24,2015-09-24,development,0.714,5.58,3.98,44.26
001,2015-09-01,25,2015-09-25,development,0.73,4.92,3.59,39.89
001,2015-09-01,26,2015-09-26,development,0.746,5.15,3.84,42.65
001,2015-09-01,27,2015-09-27,development,0.762,4.9,3.73,41.45
001,2015-09-01,28,2015-09-28,development,0.778,5.13,3.99,44.35
001,2015-09-01,29,2015-09-29,development,0.794,4.83,3.84,42.62
001,2015-09-01,30,2015-09-30,development,0.81,4.81,3.9,43.33
001,2015-09-01,31,2015-10-01,development,0.826,5.01,4.14,45.96
001,2015-09-01,32,2015-10-02,development,0.842,4.35,3.66,40.7
001,2015-09-01,33,2015-10-03,development,0.858,4.82,4.14,45.97
001,2015-09-01,34,2015-10-04,development,0.874,4.75,4.15,46.17
001,2015-09-01,35,2015-10-05,development,0.89,4.27,3.8,42.18
001,2015-09-01,36,2015-10-06,development,0.906,4.32,3.91,43.5
001,2015-09-01,37,2015-10-07,development,0.922,4.95,4.56,50.69
001,2015-09-01,38,2015-10-08,development,0.938,4.65,4.36,48.42
001,2015-09-01,39,2015-10-09,development,0.954,4.52,4.32,47.95
001,2015-09-01,40,2015-10-10,development,0.97,4.22,4.1,45.51
001,2015-09-01,41,2015-10-11,development,0.986,4.47,4.41,48.98
001,2015-09-01,42,2015-10-12,development,1.002,4.32,4.33,48.06
001,2015-09-01,43,2015-10-13,development,1.018,4.1,4.18,46.42
001,2015-09-01,44,2015-10-14,development,1.034,4.55,4.71,52.3
001,2015-09-01,45,2015-10-15,development,1.05,4.37,4.58,50.94
001,2015-09-01,46,2015-10-16,mid,1.05,4.26,4.47,49.67
001,2015-09-01,47,2015-10-17,mid,1.05,4.1,4.31,47.87
001,2015-09-01,48,2015-10-18,mid,1.05,3.94,4.13,45.92
001,2015-09-01,49,2015-10-19,mid,1.05,4.59,4.82,53.6
