# SOURCE: Computed from FAO Penman-Monteith ET0 (Hargreaves-Samani simplified) + FAO-56 crop coefficients
# DATE: 2026-02-02
# DESCRIPTION: Daily irrigation demand for tomato crops in Sinai Red Sea region
# UNITS:
#   - weather_scenario_id: Scenario identifier (text)
#   - planting_date: Date crop was planted (YYYY-MM-DD)
#   - crop_day: Days since planting (1 to season_length)
#   - calendar_date: Actual calendar date (YYYY-MM-DD)
#   - growth_stage: Crop growth stage (initial/development/mid/late)
#   - kc: Crop coefficient for this day (dimensionless)
#   - et0_mm: Reference evapotranspiration (mm/day)
#   - etc_mm: Crop evapotranspiration = ET0 x Kc (mm/day)
#   - irrigation_m3_per_ha_per_day: Water requirement per hectare (m3/ha/day)
# LOGIC: ET0 = 0.0023 * (Tmean + 17.8) * (Tmax - Tmin)^0.5 * Ra; ETc = ET0 x Kc; Irrigation = ETc x 10 / 0.9 (90% drip efficiency)
# DEPENDENCIES: daily_weather_scenario_001-toy.csv, crop_coefficients-toy.csv, growth_stages-toy.csv
# ASSUMPTIONS: Drip irrigation at 90% efficiency, no rainfall credit, no soil water storage
weather_scenario_id,planting_date,crop_day,calendar_date,growth_stage,kc,et0_mm,etc_mm,irrigation_m3_per_ha_per_day
001,2014-08-15,115,2014-12-07,late,1.11,2.17,2.41,26.8
001,2014-08-15,116,2014-12-08,late,1.092,2.39,2.61,29.05
001,2014-08-15,117,2014-12-09,late,1.074,2.47,2.65,29.49
001,2014-08-15,118,2014-12-10,late,1.056,2.31,2.44,27.09
001,2014-08-15,119,2014-12-11,late,1.038,2.14,2.22,24.71
001,2014-08-15,120,2014-12-12,late,1.02,2.42,2.47,27.44
001,2014-08-15,121,2014-12-13,late,1.002,2.36,2.36,26.23
001,2014-08-15,122,2014-12-14,late,0.984,2.27,2.24,24.86
001,2014-08-15,123,2014-12-15,late,0.966,2.26,2.18,24.27
001,2014-08-15,124,2014-12-16,late,0.948,2.26,2.15,23.84
001,2014-08-15,125,2014-12-17,late,0.93,2.45,2.27,25.28
001,2014-08-15,126,2014-12-18,late,0.912,2.26,2.06,22.94
001,2014-08-15,127,2014-12-19,late,0.894,2.03,1.81,20.13
001,2014-08-15,128,2014-12-20,late,0.876,2.39,2.09,23.23
001,2014-08-15,129,2014-12-21,late,0.858,2.46,2.11,23.48
001,2014-08-15,130,2014-12-22,late,0.84,2.32,1.95,21.64
001,2014-08-15,131,2014-12-23,late,0.822,2.45,2.01,22.38
001,2014-08-15,132,2014-12-24,late,0.804,2.23,1.79,19.92
001,2014-08-15,133,2014-12-25,late,0.786,2.38,1.87,20.75
001,2014-08-15,134,2014-12-26,late,0.768,2.4,1.84,20.48
001,2014-08-15,135,2014-12-27,late,0.75,1.87,1.4,15.55
001,2015-08-15,1,2015-08-15,initial,0.65,7.05,4.58,50.89
001,2015-08-15,2,2015-08-16,initial,0.65,7.7,5.01,55.63
001,2015-08-15,3,2015-08-17,initial,0.65,7.04,4.58,50.84
001,2015-08-15,4,2015-08-18,initial,0.65,6.73,4.37,48.59
001,2015-08-15,5,2015-08-19,initial,0.65,7.18,4.67,51.85
001,2015-08-15,6,2015-08-20,initial,0.65,6.37,4.14,46.02
001,2015-08-15,7,2015-08-21,initial,0.65,7.27,4.72,52.5
001,2015-08-15,8,2015-08-22,initial,0.65,6.93,4.51,50.06
001,2015-08-15,9,2015-08-23,initial,0.65,6.47,4.21,46.75
001,2015-08-15,10,2015-08-24,initial,0.65,6.81,4.43,49.22
001,2015-08-15,11,2015-08-25,initial,0.65,6.64,4.32,47.96
001,2015-08-15,12,2015-08-26,initial,0.65,6.62,4.3,47.78
001,2015-08-15,13,2015-08-27,initial,0.65,6.7,4.36,48.41
001,2015-08-15,14,2015-08-28,initial,0.65,6.63,4.31,47.89
001,2015-08-15,15,2015-08-29,initial,0.65,7.03,4.57,50.78
001,2015-08-15,16,2015-08-30,initial,0.65,6.33,4.12,45.74
001,2015-08-15,17,2015-08-31,initial,0.65,5.63,3.66,40.63
001,2015-08-15,18,2015-09-01,initial,0.65,6.03,3.92,43.56
001,2015-08-15,19,2015-09-02,initial,0.65,5.94,3.86,42.9
001,2015-08-15,20,2015-09-03,initial,0.65,6.53,4.24,47.14
001,2015-08-15,21,2015-09-04,initial,0.65,6.29,4.09,45.39
001,2015-08-15,22,2015-09-05,initial,0.65,6.35,4.13,45.9
001,2015-08-15,23,2015-09-06,initial,0.65,6.17,4.01,44.54
001,2015-08-15,24,2015-09-07,initial,0.65,6.33,4.11,45.69
001,2015-08-15,25,2015-09-08,initial,0.65,6.37,4.14,46.04
001,2015-08-15,26,2015-09-09,initial,0.65,6.15,4.0,44.43
001,2015-08-15,27,2015-09-10,initial,0.65,5.8,3.77,41.91
001,2015-08-15,28,2015-09-11,initial,0.65,5.73,3.72,41.36
001,2015-08-15,29,2015-09-12,initial,0.65,6.0,3.9,43.32
001,2015-08-15,30,2015-09-13,initial,0.65,6.26,4.07,45.19
001,2015-08-15,31,2015-09-14,development,0.664,5.9,3.91,43.49
001,2015-08-15,32,2015-09-15,development,0.678,5.34,3.62,40.19
001,2015-08-15,33,2015-09-16,development,0.691,5.97,4.13,45.86
001,2015-08-15,34,2015-09-17,development,0.705,5.96,4.2,46.68
001,2015-08-15,35,2015-09-18,development,0.719,5.05,3.63,40.32
001,2015-08-15,36,2015-09-19,development,0.732,5.12,3.75,41.69
001,2015-08-15,37,2015-09-20,development,0.746,5.7,4.25,47.25
001,2015-08-15,38,2015-09-21,development,0.76,4.8,3.65,40.53
001,2015-08-15,39,2015-09-22,development,0.774,5.52,4.27,47.44
001,2015-08-15,40,2015-09-23,development,0.788,5.21,4.1,45.58
001,2015-08-15,41,2015-09-24,development,0.801,5.58,4.47,49.66
001,2015-08-15,42,2015-09-25,development,0.815,4.92,4.01,44.54
001,2015-08-15,43,2015-09-26,development,0.829,5.15,4.26,47.38
001,2015-08-15,44,2015-09-27,development,0.842,4.9,4.12,45.83
001,2015-08-15,45,2015-09-28,development,0.856,5.13,4.39,48.81
001,2015-08-15,46,2015-09-29,development,0.87,4.83,4.2,46.7
001,2015-08-15,47,2015-09-30,development,0.884,4.81,4.25,47.27
001,2015-08-15,48,2015-10-01,development,0.898,5.01,4.49,49.94
001,2015-08-15,49,2015-10-02,development,0.911,4.35,3.96,44.04
001,2015-08-15,50,2015-10-03,development,0.925,4.82,4.46,49.56
001,2015-08-15,51,2015-10-04,development,0.939,4.75,4.46,49.59
001,2015-08-15,52,2015-10-05,development,0.952,4.27,4.06,45.15
001,2015-08-15,53,2015-10-06,development,0.966,4.32,4.17,46.39
001,2015-08-15,54,2015-10-07,development,0.98,4.95,4.85,53.88
001,2015-08-15,55,2015-10-08,development,0.994,4.65,4.62,51.3
001,2015-08-15,56,2015-10-09,development,1.008,4.52,4.56,50.64
001,2015-08-15,57,2015-10-10,development,1.021,4.22,4.31,47.92
001,2015-08-15,58,2015-10-11,development,1.035,4.47,4.63,51.42
001,2015-08-15,59,2015-10-12,development,1.049,4.32,4.53,50.3
001,2015-08-15,60,2015-10-13,development,1.062,4.1,4.36,48.45
001,2015-08-15,61,2015-10-14,development,1.076,4.55,4.9,54.44
001,2015-08-15,62,2015-10-15,development,1.09,4.37,4.76,52.88
001,2015-08-15,63,2015-10-16,development,1.104,4.26,4.7,52.22
001,2015-08-15,64,2015-10-17,development,1.118,4.1,4.59,50.95
001,2015-08-15,65,2015-10-18,development,1.131,3.94,4.45,49.48
001,2015-08-15,66,2015-10-19,development,1.145,4.59,5.26,58.45
001,2015-08-15,67,2015-10-20,development,1.159,4.12,4.78,53.06
001,2015-08-15,68,2015-10-21,development,1.172,3.82,4.48,49.83
001,2015-08-15,69,2015-10-22,development,1.186,3.39,4.02,44.65
001,2015-08-15,70,2015-10-23,development,1.2,3.93,4.72,52.45
001,2015-08-15,71,2015-10-24,mid,1.2,3.91,4.7,52.19
001,2015-08-15,72,2015-10-25,mid,1.2,3.17,3.8,42.26
001,2015-08-15,73,2015-10-26,mid,1.2,3.53,4.24,47.07
001,2015-08-15,74,2015-10-27,mid,1.2,3.5,4.21,46.72
001,2015-08-15,75,2015-10-28,mid,1.2,3.64,4.36,48.49
001,2015-08-15,76,2015-10-29,mid,1.2,3.58,4.3,47.74
001,2015-08-15,77,2015-10-30,mid,1.2,3.6,4.32,47.97
001,2015-08-15,78,2015-10-31,mid,1.2,3.46,4.15,46.15
001,2015-08-15,79,2015-11-01,mid,1.2,2.99,3.58,39.83
001,2015-08-15,80,2015-11-02,mid,1.2,2.92,3.51,38.98
001,2015-08-15,81,2015-11-03,mid,1.2,2.95,3.54,39.33
001,2015-08-15,82,2015-11-04,mid,1.2,3.13,3.76,41.75
001,2015-08-15,83,2015-11-05,mid,1.2,3.14,3.76,41.83
001,2015-08-15,84,2015-11-06,mid,1.2,3.06,3.67,40.74
001,2015-08-15,85,2015-11-07,mid,1.2,3.16,3.8,42.2
001,2015-08-15,86,2015-11-08,mid,1.2,3.21,3.85,42.76
001,2015-08-15,87,2015-11-09,mid,1.2,2.9,3.49,38.73
001,2015-08-15,88,2015-11-10,mid,1.2,2.72,3.26,36.23
001,2015-08-15,89,2015-11-11,mid,1.2,2.56,3.08,34.18
001,2015-08-15,90,2015-11-12,mid,1.2,2.95,3.54,39.34
001,2015-08-15,91,2015-11-13,mid,1.2,3.01,3.61,40.07
001,2015-08-15,92,2015-11-14,mid,1.2,3.12,3.74,41.57
001,2015-08-15,93,2015-11-15,mid,1.2,2.68,3.22,35.75
001,2015-08-15,94,2015-11-16,mid,1.2,2.88,3.45,38.35
001,2015-08-15,95,2015-11-17,mid,1.2,3.09,3.71,41.27
001,2015-08-15,96,2015-11-18,mid,1.2,2.8,3.36,37.38
001,2015-08-15,97,2015-11-19,mid,1.2,2.96,3.56,39.5
001,2015-08-15,98,2015-11-20,mid,1.2,2.91,3.5,38.86
001,2015-08-15,99,2015-11-21,mid,1.2,2.4,2.89,32.07
001,2015-08-15,100,2015-11-22,mid,1.2,2.6,3.12,34.68
001,2015-08-15,101,2015-11-23,mid,1.2,2.66,3.2,35.51
001,2015-08-15,102,2015-11-24,mid,1.2,2.23,2.67,29.72
001,2015-08-15,103,2015-11-25,mid,1.2,2.77,3.32,36.92
001,2015-08-15,104,2015-11-26,mid,1.2,2.83,3.39,37.72
001,2015-08-15,105,2015-11-27,mid,1.2,2.34,2.8,31.16
001,2015-08-15,106,2015-11-28,mid,1.2,2.5,3.01,33.4
001,2015-08-15,107,2015-11-29,mid,1.2,2.5,3.0,33.37
001,2015-08-15,108,2015-11-30,mid,1.2,2.28,2.73,30.36
001,2015-08-15,109,2015-12-01,mid,1.2,2.53,3.04,33.73
001,2015-08-15,110,2015-12-02,mid,1.2,2.25,2.7,30.0
001,2015-08-15,111,2015-12-03,late,1.182,2.18,2.58,28.69
001,2015-08-15,112,2015-12-04,late,1.164,2.93,3.41,37.88
001,2015-08-15,113,2015-12-05,late,1.146,2.26,2.59,28.74
001,2015-08-15,114,2015-12-06,late,1.128,2.43,2.74,30.4
001,2015-08-15,115,2015-12-07,late,1.11,2.09,2.32,25.76
001,2015-08-15,116,2015-12-08,late,1.092,2.27,2.48,27.6
001,2015-08-15,117,2015-12-09,late,1.074,2.57,2.76,30.61
001,2015-08-15,118,2015-12-10,late,1.056,1.95,2.05,22.83
001,2015-08-15,119,2015-12-11,late,1.038,2.33,2.42,26.84
001,2015-08-15,120,2015-12-12,late,1.02,2.01,2.05,22.73
001,2015-08-15,121,2015-12-13,late,1.002,2.35,2.36,26.21
001,2015-08-15,122,2015-12-14,late,0.984,2.24,2.21,24.52
001,2015-08-15,123,2015-12-15,late,0.966,2.3,2.22,24.72
001,2015-08-15,124,2015-12-16,late,0.948,2.03,1.92,21.38
001,2015-08-15,125,2015-12-17,late,0.93,2.17,2.02,22.41
001,2015-08-15,126,2015-12-18,late,0.912,2.72,2.48,27.52
001,2015-08-15,127,2015-12-19,late,0.894,2.0,1.79,19.91
001,2015-08-15,128,2015-12-20,late,0.876,2.26,1.98,22.0
001,2015-08-15,129,2015-12-21,late,0.858,2.2,1.89,21.0
001,2015-08-15,130,2015-12-22,late,0.84,2.33,1.96,21.74
001,2015-08-15,131,2015-12-23,late,0.822,2.2,1.81,20.09
001,2015-08-15,132,2015-12-24,late,0.804,2.43,1.96,21.73
001,2015-08-15,133,2015-12-25,late,0.786,2.31,1.82,20.18
001,2015-08-15,134,2015-12-26,late,0.768,2.5,1.92,21.36
001,2015-08-15,135,2015-12-27,late,0.75,2.07,1.56,17.28
001,2016-08-15,1,2016-08-15,initial,0.65,7.35,4.78,53.11
001,2016-08-15,2,2016-08-16,initial,0.65,7.22,4.69,52.17
001,2016-08-15,3,2016-08-17,initial,0.65,7.25,4.71,52.34
001,2016-08-15,4,2016-08-18,initial,0.65,7.19,4.67,51.94
001,2016-08-15,5,2016-08-19,initial,0.65,7.49,4.87,54.07
001,2016-08-15,6,2016-08-20,initial,0.65,7.14,4.64,51.6
001,2016-08-15,7,2016-08-21,initial,0.65,6.86,4.46,49.52
001,2016-08-15,8,2016-08-22,initial,0.65,7.4,4.81,53.42
001,2016-08-15,9,2016-08-23,initial,0.65,6.98,4.54,50.43
001,2016-08-15,10,2016-08-24,initial,0.65,6.34,4.12,45.77
001,2016-08-15,11,2016-08-25,initial,0.65,7.44,4.84,53.73
001,2016-08-15,12,2016-08-26,initial,0.65,6.39,4.16,46.17
001,2016-08-15,13,2016-08-27,initial,0.65,7.02,4.56,50.7
001,2016-08-15,14,2016-08-28,initial,0.65,6.71,4.36,48.48
001,2016-08-15,15,2016-08-29,initial,0.65,6.91,4.49,49.91
001,2016-08-15,16,2016-08-30,initial,0.65,6.47,4.2,46.71
001,2016-08-15,17,2016-08-31,initial,0.65,6.42,4.17,46.38
001,2016-08-15,18,2016-09-01,initial,0.65,6.72,4.37,48.52
001,2016-08-15,19,2016-09-02,initial,0.65,6.19,4.03,44.73
001,2016-08-15,20,2016-09-03,initial,0.65,6.11,3.97,44.12
001,2016-08-15,21,2016-09-04,initial,0.65,6.33,4.11,45.69
001,2016-08-15,22,2016-09-05,initial,0.65,6.21,4.03,44.83
001,2016-08-15,23,2016-09-06,initial,0.65,6.79,4.42,49.07
001,2016-08-15,24,2016-09-07,initial,0.65,5.96,3.88,43.07
001,2016-08-15,25,2016-09-08,initial,0.65,6.81,4.43,49.22
001,2016-08-15,26,2016-09-09,initial,0.65,5.62,3.65,40.57
001,2016-08-15,27,2016-09-10,initial,0.65,5.87,3.81,42.38
001,2016-08-15,28,2016-09-11,initial,0.65,6.17,4.01,44.58
001,2016-08-15,29,2016-09-12,initial,0.65,6.66,4.33,48.12
001,2016-08-15,30,2016-09-13,initial,0.65,6.05,3.93,43.71
001,2016-08-15,31,2016-09-14,development,0.664,5.96,3.95,43.93
001,2016-08-15,32,2016-09-15,development,0.678,5.97,4.04,44.93
001,2016-08-15,33,2016-09-16,development,0.691,5.93,4.1,45.53
001,2016-08-15,34,2016-09-17,development,0.705,5.81,4.1,45.52
001,2016-08-15,35,2016-09-18,development,0.719,5.44,3.91,43.41
001,2016-08-15,36,2016-09-19,development,0.732,5.63,4.12,45.78
001,2016-08-15,37,2016-09-20,development,0.746,5.33,3.98,44.19
001,2016-08-15,38,2016-09-21,development,0.76,5.8,4.41,48.94
001,2016-08-15,39,2016-09-22,development,0.774,6.35,4.92,54.61
001,2016-08-15,40,2016-09-23,development,0.788,5.06,3.98,44.27
001,2016-08-15,41,2016-09-24,development,0.801,5.14,4.12,45.73
001,2016-08-15,42,2016-09-25,development,0.815,5.7,4.64,51.57
001,2016-08-15,43,2016-09-26,development,0.829,5.09,4.22,46.84
001,2016-08-15,44,2016-09-27,development,0.842,4.63,3.9,43.37
001,2016-08-15,45,2016-09-28,development,0.856,5.48,4.69,52.14
001,2016-08-15,46,2016-09-29,development,0.87,4.33,3.77,41.88
001,2016-08-15,47,2016-09-30,development,0.884,5.18,4.58,50.88
001,2016-08-15,48,2016-10-01,development,0.898,4.96,4.45,49.45
001,2016-08-15,49,2016-10-02,development,0.911,5.45,4.96,55.14
001,2016-08-15,50,2016-10-03,development,0.925,4.88,4.51,50.15
001,2016-08-15,51,2016-10-04,development,0.939,4.84,4.54,50.45
001,2016-08-15,52,2016-10-05,development,0.952,4.52,4.31,47.87
001,2016-08-15,53,2016-10-06,development,0.966,5.02,4.85,53.93
001,2016-08-15,54,2016-10-07,development,0.98,4.7,4.61,51.2
001,2016-08-15,55,2016-10-08,development,0.994,4.39,4.36,48.5
001,2016-08-15,56,2016-10-09,development,1.008,4.64,4.68,51.97
001,2016-08-15,57,2016-10-10,development,1.021,4.23,4.32,48.03
001,2016-08-15,58,2016-10-11,development,1.035,4.22,4.36,48.5
001,2016-08-15,59,2016-10-12,development,1.049,3.95,4.14,46.04
001,2016-08-15,60,2016-10-13,development,1.062,4.14,4.4,48.84
001,2016-08-15,61,2016-10-14,development,1.076,4.71,5.07,56.35
001,2016-08-15,62,2016-10-15,development,1.09,4.11,4.48,49.8
001,2016-08-15,63,2016-10-16,development,1.104,4.34,4.79,53.23
001,2016-08-15,64,2016-10-17,development,1.118,4.07,4.54,50.48
001,2016-08-15,65,2016-10-18,development,1.131,4.24,4.8,53.28
001,2016-08-15,66,2016-10-19,development,1.145,4.07,4.66,51.78
001,2016-08-15,67,2016-10-20,development,1.159,4.06,4.7,52.26
001,2016-08-15,68,2016-10-21,development,1.172,4.38,5.13,57.01
001,2016-08-15,69,2016-10-22,development,1.186,4.26,5.05,56.13
001,2016-08-15,70,2016-10-23,development,1.2,3.9,4.68,51.99
001,2016-08-15,71,2016-10-24,mid,1.2,3.74,4.49,49.91
001,2016-08-15,72,2016-10-25,mid,1.2,3.24,3.88,43.14
001,2016-08-15,73,2016-10-26,mid,1.2,3.54,4.25,47.26
001,2016-08-15,74,2016-10-27,mid,1.2,4.34,5.21,57.89
001,2016-08-15,75,2016-10-28,mid,1.2,3.8,4.57,50.73
001,2016-08-15,76,2016-10-29,mid,1.2,3.44,4.13,45.89
001,2016-08-15,77,2016-10-30,mid,1.2,3.3,3.96,44.04
001,2016-08-15,78,2016-10-31,mid,1.2,3.48,4.18,46.45
001,2016-08-15,79,2016-11-01,mid,1.2,3.32,3.99,44.33
001,2016-08-15,80,2016-11-02,mid,1.2,3.52,4.23,46.97
001,2016-08-15,81,2016-11-03,mid,1.2,3.03,3.63,40.38
001,2016-08-15,82,2016-11-04,mid,1.2,3.17,3.8,42.21
001,2016-08-15,83,2016-11-05,mid,1.2,3.49,4.18,46.47
001,2016-08-15,84,2016-11-06,mid,1.2,2.84,3.4,37.81
001,2016-08-15,85,2016-11-07,mid,1.2,2.87,3.44,38.22
001,2016-08-15,86,2016-11-08,mid,1.2,3.31,3.97,44.07
001,2016-08-15,87,2016-11-09,mid,1.2,2.75,3.3,36.71
001,2016-08-15,88,2016-11-10,mid,1.2,2.76,3.31,36.77
001,2016-08-15,89,2016-11-11,mid,1.2,3.55,4.26,47.38
001,2016-08-15,90,2016-11-12,mid,1.2,3.2,3.84,42.72
001,2016-08-15,91,2016-11-13,mid,1.2,3.01,3.61,40.09
001,2016-08-15,92,2016-11-14,mid,1.2,3.01,3.61,40.13
001,2016-08-15,93,2016-11-15,mid,1.2,2.79,3.35,37.24
001,2016-08-15,94,2016-11-16,mid,1.2,2.9,3.48,38.69
001,2016-08-15,95,2016-11-17,mid,1.2,2.97,3.56,39.58
001,2016-08-15,96,2016-11-18,mid,1.2,2.87,3.44,38.21
001,2016-08-15,97,2016-11-19,mid,1.2,2.73,3.27,36.36
001,2016-08-15,98,2016-11-20,mid,1.2,2.7,3.24,36.04
001,2016-08-15,99,2016-11-21,mid,1.2,2.71,3.26,36.18
001,2016-08-15,100,2016-11-22,mid,1.2,2.76,3.32,36.87
001,2016-08-15,101,2016-11-23,mid,1.2,2.63,3.16,35.08
001,2016-08-15,102,2016-11-24,mid,1.2,2.67,3.2,35.59
001,2016-08-15,103,2016-11-25,mid,1.2,2.7,3.24,36.04
001,2016-08-15,104,2016-11-26,mid,1.2,2.55,3.06,34.05
001,2016-08-15,105,2016-11-27,mid,1.2,2.88,3.45,38.35
001,2016-08-15,106,2016-11-28,mid,1.2,2.55,3.06,34.01
001,2016-08-15,107,2016-11-29,mid,1.2,2.23,2.67,29.71
001,2016-08-15,108,2016-11-30,mid,1.2,2.34,2.8,31.15
001,2016-08-15,109,2016-12-01,mid,1.2,2.67,3.2,35.55
001,2016-08-15,110,2016-12-02,mid,1.2,2.6,3.12,34.61
001,2016-08-15,111,2016-12-03,late,1.182,2.71,3.21,35.61
001,2016-08-15,112,2016-12-04,late,1.164,2.95,3.43,38.14
001,2016-08-15,113,2016-12-05,late,1.146,2.91,3.34,37.09
001,2016-08-15,114,2016-12-06,late,1.128,2.32,2.61,29.06
001,2016-08-15,115,2016-12-07,late,1.11,2.52,2.8,31.13
001,2016-08-15,116,2016-12-08,late,1.092,2.55,2.79,30.99
001,2016-08-15,117,2016-12-09,late,1.074,2.92,3.13,34.8
001,2016-08-15,118,2016-12-10,late,1.056,2.21,2.33,25.89
001,2016-08-15,119,2016-12-11,late,1.038,2.22,2.3,25.58
001,2016-08-15,120,2016-12-12,late,1.02,2.34,2.38,26.49
001,2016-08-15,121,2016-12-13,late,1.002,2.18,2.19,24.31
001,2016-08-15,122,2016-12-14,late,0.984,2.14,2.11,23.39
001,2016-08-15,123,2016-12-15,late,0.966,2.47,2.39,26.51
001,2016-08-15,124,2016-12-16,late,0.948,1.75,1.66,18.42
001,2016-08-15,125,2016-12-17,late,0.93,2.53,2.35,26.11
001,2016-08-15,126,2016-12-18,late,0.912,2.55,2.33,25.84
001,2016-08-15,127,2016-12-19,late,0.894,2.44,2.18,24.25
001,2016-08-15,128,2016-12-20,late,0.876,1.83,1.6,17.83
001,2016-08-15,129,2016-12-21,late,0.858,2.35,2.02,22.43
001,2016-08-15,130,2016-12-22,late,0.84,2.22,1.86,20.7
001,2016-08-15,131,2016-12-23,late,0.822,2.52,2.07,23.02
001,2016-08-15,132,2016-12-24,late,0.804,2.04,1.64,18.26
001,2016-08-15,133,2016-12-25,late,0.786,2.11,1.66,18.44
001,2016-08-15,134,2016-12-26,late,0.768,2.06,1.58,17.6
001,2016-08-15,135,2016-12-27,late,0.75,2.46,1.85,20.52
001,2017-08-15,1,2017-08-15,initial,0.65,7.09,4.61,51.17
001,2017-08-15,2,2017-08-16,initial,0.65,7.67,4.98,55.38
001,2017-08-15,3,2017-08-17,initial,0.65,7.04,4.58,50.85
001,2017-08-15,4,2017-08-18,initial,0.65,8.1,5.27,58.5
001,2017-08-15,5,2017-08-19,initial,0.65,6.91,4.49,49.88
001,2017-08-15,6,2017-08-20,initial,0.65,6.69,4.35,48.35
001,2017-08-15,7,2017-08-21,initial,0.65,7.82,5.09,56.51
001,2017-08-15,8,2017-08-22,initial,0.65,6.87,4.47,49.65
001,2017-08-15,9,2017-08-23,initial,0.65,6.79,4.42,49.07
001,2017-08-15,10,2017-08-24,initial,0.65,6.79,4.41,49.03
001,2017-08-15,11,2017-08-25,initial,0.65,7.51,4.88,54.26
001,2017-08-15,12,2017-08-26,initial,0.65,6.95,4.52,50.19
001,2017-08-15,13,2017-08-27,initial,0.65,7.32,4.76,52.89
001,2017-08-15,14,2017-08-28,initial,0.65,6.7,4.35,48.38
001,2017-08-15,15,2017-08-29,initial,0.65,6.55,4.26,47.31
001,2017-08-15,16,2017-08-30,initial,0.65,6.45,4.19,46.59
001,2017-08-15,17,2017-08-31,initial,0.65,6.47,4.2,46.7
001,2017-08-15,18,2017-09-01,initial,0.65,6.64,4.31,47.93
001,2017-08-15,19,2017-09-02,initial,0.65,6.46,4.2,46.62
001,2017-08-15,20,2017-09-03,initial,0.65,6.07,3.95,43.84
001,2017-08-15,21,2017-09-04,initial,0.65,6.51,4.23,47.04
001,2017-08-15,22,2017-09-05,initial,0.65,6.05,3.93,43.71
001,2017-08-15,23,2017-09-06,initial,0.65,6.07,3.94,43.81
001,2017-08-15,24,2017-09-07,initial,0.65,6.17,4.01,44.58
001,2017-08-15,25,2017-09-08,initial,0.65,6.42,4.17,46.34
001,2017-08-15,26,2017-09-09,initial,0.65,6.1,3.96,44.03
001,2017-08-15,27,2017-09-10,initial,0.65,6.16,4.0,44.48
001,2017-08-15,28,2017-09-11,initial,0.65,6.33,4.11,45.7
001,2017-08-15,29,2017-09-12,initial,0.65,6.2,4.03,44.8
001,2017-08-15,30,2017-09-13,initial,0.65,6.36,4.13,45.92
001,2017-08-15,31,2017-09-14,development,0.664,5.68,3.77,41.92
001,2017-08-15,32,2017-09-15,development,0.678,6.02,4.08,45.28
001,2017-08-15,33,2017-09-16,development,0.691,5.56,3.85,42.74
001,2017-08-15,34,2017-09-17,development,0.705,5.83,4.11,45.66
001,2017-08-15,35,2017-09-18,development,0.719,5.32,3.82,42.47
001,2017-08-15,36,2017-09-19,development,0.732,5.62,4.12,45.74
001,2017-08-15,37,2017-09-20,development,0.746,5.82,4.34,48.24
001,2017-08-15,38,2017-09-21,development,0.76,5.34,4.06,45.06
001,2017-08-15,39,2017-09-22,development,0.774,5.8,4.49,49.86
001,2017-08-15,40,2017-09-23,development,0.788,5.91,4.65,51.7
001,2017-08-15,41,2017-09-24,development,0.801,5.73,4.59,51.02
001,2017-08-15,42,2017-09-25,development,0.815,5.55,4.52,50.27
001,2017-08-15,43,2017-09-26,development,0.829,5.51,4.57,50.77
001,2017-08-15,44,2017-09-27,development,0.842,5.33,4.49,49.93
001,2017-08-15,45,2017-09-28,development,0.856,5.84,5.0,55.61
001,2017-08-15,46,2017-09-29,development,0.87,4.52,3.93,43.7
001,2017-08-15,47,2017-09-30,development,0.884,4.77,4.22,46.88
001,2017-08-15,48,2017-10-01,development,0.898,4.83,4.34,48.2
001,2017-08-15,49,2017-10-02,development,0.911,4.5,4.1,45.52
001,2017-08-15,50,2017-10-03,development,0.925,4.82,4.46,49.58
001,2017-08-15,51,2017-10-04,development,0.939,4.84,4.54,50.47
001,2017-08-15,52,2017-10-05,development,0.952,4.72,4.49,49.91
001,2017-08-15,53,2017-10-06,development,0.966,4.72,4.56,50.66
001,2017-08-15,54,2017-10-07,development,0.98,4.96,4.86,54.05
001,2017-08-15,55,2017-10-08,development,0.994,4.23,4.2,46.72
001,2017-08-15,56,2017-10-09,development,1.008,4.64,4.68,51.99
001,2017-08-15,57,2017-10-10,development,1.021,4.65,4.75,52.73
001,2017-08-15,58,2017-10-11,development,1.035,4.21,4.36,48.45
001,2017-08-15,59,2017-10-12,development,1.049,4.26,4.47,49.66
001,2017-08-15,60,2017-10-13,development,1.062,4.56,4.85,53.88
001,2017-08-15,61,2017-10-14,development,1.076,4.85,5.22,58.05
001,2017-08-15,62,2017-10-15,development,1.09,4.32,4.71,52.37
001,2017-08-15,63,2017-10-16,development,1.104,4.21,4.65,51.68
001,2017-08-15,64,2017-10-17,development,1.118,4.29,4.79,53.22
001,2017-08-15,65,2017-10-18,development,1.131,3.97,4.49,49.94
001,2017-08-15,66,2017-10-19,development,1.145,3.63,4.16,46.17
001,2017-08-15,67,2017-10-20,development,1.159,4.39,5.09,56.52
001,2017-08-15,68,2017-10-21,development,1.172,4.31,5.05,56.14
001,2017-08-15,69,2017-10-22,development,1.186,3.77,4.47,49.64
001,2017-08-15,70,2017-10-23,development,1.2,3.84,4.61,51.24
001,2017-08-15,71,2017-10-24,mid,1.2,3.9,4.69,52.06
001,2017-08-15,72,2017-10-25,mid,1.2,3.93,4.72,52.41
001,2017-08-15,73,2017-10-26,mid,1.2,3.44,4.13,45.88
001,2017-08-15,74,2017-10-27,mid,1.2,4.08,4.89,54.39
001,2017-08-15,75,2017-10-28,mid,1.2,3.44,4.12,45.8
