# SOURCE: Computed from FAO Penman-Monteith ET0 (Hargreaves-Samani simplified) + FAO-56 crop coefficients
# DATE: 2026-02-06
# DESCRIPTION: Daily irrigation demand for onion crops in Sinai Red Sea region
# UNITS:
#   - weather_scenario_id: Scenario identifier (text)
#   - planting_date: Date crop was planted (YYYY-MM-DD)
#   - crop_day: Days since planting (1 to season_length)
#   - calendar_date: Actual calendar date (YYYY-MM-DD)
#   - growth_stage: Crop growth stage (initial/development/mid/late)
#   - kc: Crop coefficient for this day (dimensionless)
#   - et0_mm: Reference evapotranspiration (mm/day)
#   - etc_mm: Crop evapotranspiration = ET0 x Kc (mm/day)
#   - irrigation_m3_per_ha_per_day: Water requirement per hectare (m3/ha/day)
# LOGIC: ET0 = 0.0023 * (Tmean + 17.8) * (Tmax - Tmin)^0.5 * Ra; ETc = ET0 x Kc; Irrigation = ETc x 10 / 0.9 (90% drip efficiency)
# DEPENDENCIES: daily_weather_scenario_001-toy.csv, crop_coefficients-toy.csv, growth_stages-toy.csv
# ASSUMPTIONS: Drip irrigation at 90% efficiency, no rainfall credit, no soil water storage
weather_scenario_id,planting_date,crop_day,calendar_date,growth_stage,kc,et0_mm,etc_mm,irrigation_m3_per_ha_per_day
001,2017-04-01,76,2017-06-15,mid,1.1,7.5,8.25,91.61
001,2017-04-01,77,2017-06-16,mid,1.1,8.96,9.86,109.52
001,2017-04-01,78,2017-06-17,mid,1.1,8.26,9.08,100.91
001,2017-04-01,79,2017-06-18,mid,1.1,8.44,9.28,103.1
001,2017-04-01,80,2017-06-19,mid,1.1,8.57,9.43,104.75
001,2017-04-01,81,2017-06-20,mid,1.1,7.68,8.44,93.81
001,2017-04-01,82,2017-06-21,mid,1.1,7.98,8.78,97.57
001,2017-04-01,83,2017-06-22,mid,1.1,7.15,7.86,87.33
001,2017-04-01,84,2017-06-23,mid,1.1,7.62,8.39,93.19
001,2017-04-01,85,2017-06-24,mid,1.1,8.24,9.07,100.77
001,2017-04-01,86,2017-06-25,mid,1.1,7.83,8.62,95.76
001,2017-04-01,87,2017-06-26,mid,1.1,7.41,8.15,90.57
001,2017-04-01,88,2017-06-27,mid,1.1,8.08,8.88,98.7
001,2017-04-01,89,2017-06-28,mid,1.1,8.36,9.2,102.19
001,2017-04-01,90,2017-06-29,mid,1.1,8.52,9.38,104.17
001,2017-04-01,91,2017-06-30,mid,1.1,8.42,9.26,102.94
001,2017-04-01,92,2017-07-01,mid,1.1,8.59,9.45,105.05
001,2017-04-01,93,2017-07-02,mid,1.1,8.25,9.07,100.79
001,2017-04-01,94,2017-07-03,mid,1.1,7.66,8.43,93.62
001,2017-04-01,95,2017-07-04,mid,1.1,7.9,8.69,96.6
001,2017-04-01,96,2017-07-05,mid,1.1,7.59,8.35,92.75
001,2017-04-01,97,2017-07-06,mid,1.1,8.03,8.83,98.09
001,2017-04-01,98,2017-07-07,mid,1.1,7.77,8.55,95.03
001,2017-04-01,99,2017-07-08,mid,1.1,8.57,9.43,104.75
001,2017-04-01,100,2017-07-09,mid,1.1,7.82,8.61,95.61
001,2017-04-01,101,2017-07-10,mid,1.1,8.38,9.21,102.36
001,2017-04-01,102,2017-07-11,mid,1.1,7.95,8.74,97.15
001,2017-04-01,103,2017-07-12,mid,1.1,7.74,8.52,94.63
001,2017-04-01,104,2017-07-13,mid,1.1,8.55,9.41,104.56
001,2017-04-01,105,2017-07-14,mid,1.1,8.45,9.29,103.22
001,2017-04-01,106,2017-07-15,mid,1.1,8.22,9.04,100.45
001,2017-04-01,107,2017-07-16,mid,1.1,8.03,8.83,98.13
001,2017-04-01,108,2017-07-17,mid,1.1,6.84,7.52,83.59
001,2017-04-01,109,2017-07-18,mid,1.1,7.77,8.54,94.91
001,2017-04-01,110,2017-07-19,mid,1.1,7.96,8.76,97.28
001,2017-04-01,111,2017-07-20,mid,1.1,8.27,9.1,101.12
001,2017-04-01,112,2017-07-21,late,1.092,8.02,8.76,97.3
001,2017-04-01,113,2017-07-22,late,1.085,8.13,8.82,97.95
001,2017-04-01,114,2017-07-23,late,1.077,7.87,8.47,94.14
001,2017-04-01,115,2017-07-24,late,1.069,7.48,7.99,88.82
001,2017-04-01,116,2017-07-25,late,1.062,7.55,8.02,89.08
001,2017-04-01,117,2017-07-26,late,1.054,7.85,8.27,91.93
001,2017-04-01,118,2017-07-27,late,1.046,8.17,8.55,94.99
001,2017-04-01,119,2017-07-28,late,1.038,8.06,8.37,93.01
001,2017-04-01,120,2017-07-29,late,1.031,7.83,8.07,89.66
001,2017-04-01,121,2017-07-30,late,1.023,7.02,7.18,79.77
001,2017-04-01,122,2017-07-31,late,1.015,7.6,7.71,85.71
001,2017-04-01,123,2017-08-01,late,1.008,7.69,7.75,86.1
001,2017-04-01,124,2017-08-02,late,1.0,8.26,8.26,91.83
001,2017-04-01,125,2017-08-03,late,0.992,7.61,7.55,83.91
001,2017-04-01,126,2017-08-04,late,0.985,7.14,7.03,78.16
001,2017-04-01,127,2017-08-05,late,0.977,7.86,7.68,85.3
001,2017-04-01,128,2017-08-06,late,0.969,7.93,7.69,85.43
001,2017-04-01,129,2017-08-07,late,0.962,7.58,7.29,81.02
001,2017-04-01,130,2017-08-08,late,0.954,7.84,7.48,83.12
001,2017-04-01,131,2017-08-09,late,0.946,7.15,6.77,75.19
001,2017-04-01,132,2017-08-10,late,0.938,7.43,6.98,77.5
001,2017-04-01,133,2017-08-11,late,0.931,7.64,7.11,78.97
001,2017-04-01,134,2017-08-12,late,0.923,7.53,6.95,77.19
001,2017-04-01,135,2017-08-13,late,0.915,7.51,6.87,76.38
001,2017-04-01,136,2017-08-14,late,0.908,6.21,5.63,62.59
001,2017-04-01,137,2017-08-15,late,0.9,7.09,6.38,70.85
001,2017-04-01,138,2017-08-16,late,0.892,7.67,6.84,76.03
001,2017-04-01,139,2017-08-17,late,0.885,7.04,6.23,69.21
001,2017-04-01,140,2017-08-18,late,0.877,8.1,7.1,78.92
001,2017-04-01,141,2017-08-19,late,0.869,6.91,6.0,66.71
001,2017-04-01,142,2017-08-20,late,0.862,6.69,5.77,64.08
001,2017-04-01,143,2017-08-21,late,0.854,7.82,6.68,74.23
001,2017-04-01,144,2017-08-22,late,0.846,6.87,5.82,64.63
001,2017-04-01,145,2017-08-23,late,0.838,6.79,5.7,63.3
001,2017-04-01,146,2017-08-24,late,0.831,6.79,5.64,62.67
001,2017-04-01,147,2017-08-25,late,0.823,7.51,6.18,68.71
001,2017-04-01,148,2017-08-26,late,0.815,6.95,5.67,62.96
001,2017-04-01,149,2017-08-27,late,0.808,7.32,5.92,65.73
001,2017-04-01,150,2017-08-28,late,0.8,6.7,5.36,59.55
001,2018-04-01,1,2018-04-01,initial,0.75,4.52,3.39,37.63
001,2018-04-01,2,2018-04-02,initial,0.75,4.81,3.6,40.05
001,2018-04-01,3,2018-04-03,initial,0.75,4.93,3.69,41.05
001,2018-04-01,4,2018-04-04,initial,0.75,4.16,3.12,34.69
001,2018-04-01,5,2018-04-05,initial,0.75,4.74,3.55,39.46
001,2018-04-01,6,2018-04-06,initial,0.75,4.89,3.67,40.77
001,2018-04-01,7,2018-04-07,initial,0.75,4.71,3.53,39.25
001,2018-04-01,8,2018-04-08,initial,0.75,4.91,3.68,40.94
001,2018-04-01,9,2018-04-09,initial,0.75,5.29,3.97,44.11
001,2018-04-01,10,2018-04-10,initial,0.75,4.99,3.74,41.58
001,2018-04-01,11,2018-04-11,initial,0.75,5.43,4.07,45.25
001,2018-04-01,12,2018-04-12,initial,0.75,4.68,3.51,39.03
001,2018-04-01,13,2018-04-13,initial,0.75,5.38,4.03,44.8
001,2018-04-01,14,2018-04-14,initial,0.75,5.16,3.87,43.01
001,2018-04-01,15,2018-04-15,initial,0.75,5.44,4.08,45.37
001,2018-04-01,16,2018-04-16,development,0.763,5.22,3.99,44.32
001,2018-04-01,17,2018-04-17,development,0.777,5.64,4.38,48.69
001,2018-04-01,18,2018-04-18,development,0.79,5.94,4.69,52.14
001,2018-04-01,19,2018-04-19,development,0.804,5.39,4.33,48.1
001,2018-04-01,20,2018-04-20,development,0.817,6.16,5.04,55.97
001,2018-04-01,21,2018-04-21,development,0.831,5.65,4.69,52.11
001,2018-04-01,22,2018-04-22,development,0.844,5.76,4.86,54.01
001,2018-04-01,23,2018-04-23,development,0.858,5.75,4.93,54.78
001,2018-04-01,24,2018-04-24,development,0.871,5.54,4.82,53.58
001,2018-04-01,25,2018-04-25,development,0.885,5.87,5.19,57.66
001,2018-04-01,26,2018-04-26,development,0.898,6.13,5.51,61.2
001,2018-04-01,27,2018-04-27,development,0.912,5.6,5.11,56.74
001,2018-04-01,28,2018-04-28,development,0.925,5.99,5.54,61.52
001,2018-04-01,29,2018-04-29,development,0.938,5.47,5.13,57.05
001,2018-04-01,30,2018-04-30,development,0.952,5.75,5.48,60.84
001,2018-04-01,31,2018-05-01,development,0.965,6.0,5.79,64.33
001,2018-04-01,32,2018-05-02,development,0.979,5.37,5.25,58.36
001,2018-04-01,33,2018-05-03,development,0.992,6.02,5.97,66.38
001,2018-04-01,34,2018-05-04,development,1.006,6.16,6.2,68.89
001,2018-04-01,35,2018-05-05,development,1.019,6.27,6.39,71.03
001,2018-04-01,36,2018-05-06,development,1.033,6.65,6.87,76.31
001,2018-04-01,37,2018-05-07,development,1.046,6.41,6.71,74.52
001,2018-04-01,38,2018-05-08,development,1.06,6.02,6.38,70.84
001,2018-04-01,39,2018-05-09,development,1.073,6.54,7.02,77.97
001,2018-04-01,40,2018-05-10,development,1.087,6.33,6.88,76.47
001,2018-04-01,41,2018-05-11,development,1.1,6.52,7.17,79.71
001,2018-04-01,42,2018-05-12,mid,1.1,6.3,6.93,76.98
001,2018-04-01,43,2018-05-13,mid,1.1,6.94,7.63,84.82
001,2018-04-01,44,2018-05-14,mid,1.1,6.39,7.02,78.05
001,2018-04-01,45,2018-05-15,mid,1.1,7.54,8.29,92.11
001,2018-04-01,46,2018-05-16,mid,1.1,6.97,7.67,85.23
001,2018-04-01,47,2018-05-17,mid,1.1,7.06,7.76,86.27
001,2018-04-01,48,2018-05-18,mid,1.1,6.63,7.29,80.99
001,2018-04-01,49,2018-05-19,mid,1.1,7.06,7.77,86.31
001,2018-04-01,50,2018-05-20,mid,1.1,7.06,7.77,86.34
001,2018-04-01,51,2018-05-21,mid,1.1,7.18,7.9,87.77
001,2018-04-01,52,2018-05-22,mid,1.1,6.35,6.98,77.58
001,2018-04-01,53,2018-05-23,mid,1.1,6.98,7.67,85.27
001,2018-04-01,54,2018-05-24,mid,1.1,7.01,7.72,85.73
001,2018-04-01,55,2018-05-25,mid,1.1,7.22,7.95,88.28
001,2018-04-01,56,2018-05-26,mid,1.1,6.35,6.99,77.62
001,2018-04-01,57,2018-05-27,mid,1.1,6.58,7.23,80.39
001,2018-04-01,58,2018-05-28,mid,1.1,7.04,7.74,85.99
001,2018-04-01,59,2018-05-29,mid,1.1,7.88,8.67,96.34
001,2018-04-01,60,2018-05-30,mid,1.1,7.23,7.95,88.31
001,2018-04-01,61,2018-05-31,mid,1.1,7.2,7.92,87.99
001,2018-04-01,62,2018-06-01,mid,1.1,6.58,7.24,80.45
001,2018-04-01,63,2018-06-02,mid,1.1,7.23,7.95,88.31
001,2018-04-01,64,2018-06-03,mid,1.1,7.21,7.93,88.13
001,2018-04-01,65,2018-06-04,mid,1.1,7.79,8.57,95.22
001,2018-04-01,66,2018-06-05,mid,1.1,7.24,7.97,88.53
001,2018-04-01,67,2018-06-06,mid,1.1,7.4,8.14,90.47
001,2018-04-01,68,2018-06-07,mid,1.1,6.85,7.53,83.71
001,2018-04-01,69,2018-06-08,mid,1.1,7.9,8.69,96.5
001,2018-04-01,70,2018-06-09,mid,1.1,7.68,8.45,93.86
001,2018-04-01,71,2018-06-10,mid,1.1,7.69,8.46,93.95
001,2018-04-01,72,2018-06-11,mid,1.1,7.78,8.56,95.12
001,2018-04-01,73,2018-06-12,mid,1.1,8.32,9.16,101.73
001,2018-04-01,74,2018-06-13,mid,1.1,7.26,7.99,88.79
001,2018-04-01,75,2018-06-14,mid,1.1,7.81,8.59,95.4
001,2018-04-01,76,2018-06-15,mid,1.1,8.29,9.12,101.37
001,2018-04-01,77,2018-06-16,mid,1.1,8.39,9.23,102.59
001,2018-04-01,78,2018-06-17,mid,1.1,7.27,8.0,88.88
001,2018-04-01,79,2018-06-18,mid,1.1,7.87,8.66,96.24
001,2018-04-01,80,2018-06-19,mid,1.1,7.18,7.9,87.78
001,2018-04-01,81,2018-06-20,mid,1.1,7.28,8.01,88.99
001,2018-04-01,82,2018-06-21,mid,1.1,8.41,9.25,102.78
001,2018-04-01,83,2018-06-22,mid,1.1,7.36,8.09,89.93
001,2018-04-01,84,2018-06-23,mid,1.1,7.47,8.21,91.27
001,2018-04-01,85,2018-06-24,mid,1.1,7.24,7.96,88.44
001,2018-04-01,86,2018-06-25,mid,1.1,8.12,8.93,99.21
001,2018-04-01,87,2018-06-26,mid,1.1,6.85,7.53,83.72
001,2018-04-01,88,2018-06-27,mid,1.1,7.89,8.68,96.43
001,2018-04-01,89,2018-06-28,mid,1.1,7.88,8.67,96.33
001,2018-04-01,90,2018-06-29,mid,1.1,7.82,8.6,95.52
001,2018-04-01,91,2018-06-30,mid,1.1,7.7,8.47,94.12
001,2018-04-01,92,2018-07-01,mid,1.1,7.8,8.58,95.33
001,2018-04-01,93,2018-07-02,mid,1.1,8.62,9.48,105.37
001,2018-04-01,94,2018-07-03,mid,1.1,7.59,8.35,92.8
001,2018-04-01,95,2018-07-04,mid,1.1,7.76,8.54,94.84
001,2018-04-01,96,2018-07-05,mid,1.1,8.19,9.01,100.16
001,2018-04-01,97,2018-07-06,mid,1.1,6.91,7.61,84.51
001,2018-04-01,98,2018-07-07,mid,1.1,7.67,8.44,93.74
001,2018-04-01,99,2018-07-08,mid,1.1,7.86,8.65,96.08
001,2018-04-01,100,2018-07-09,mid,1.1,6.95,7.64,84.94
001,2018-04-01,101,2018-07-10,mid,1.1,8.62,9.48,105.35
001,2018-04-01,102,2018-07-11,mid,1.1,7.29,8.02,89.11
001,2018-04-01,103,2018-07-12,mid,1.1,8.32,9.15,101.71
001,2018-04-01,104,2018-07-13,mid,1.1,7.99,8.79,97.67
001,2018-04-01,105,2018-07-14,mid,1.1,7.94,8.74,97.09
001,2018-04-01,106,2018-07-15,mid,1.1,7.15,7.87,87.39
001,2018-04-01,107,2018-07-16,mid,1.1,8.16,8.97,99.7
001,2018-04-01,108,2018-07-17,mid,1.1,7.84,8.63,95.85
001,2018-04-01,109,2018-07-18,mid,1.1,7.91,8.7,96.72
001,2018-04-01,110,2018-07-19,mid,1.1,8.31,9.14,101.57
001,2018-04-01,111,2018-07-20,mid,1.1,7.84,8.63,95.86
001,2018-04-01,112,2018-07-21,late,1.092,7.68,8.39,93.22
001,2018-04-01,113,2018-07-22,late,1.085,7.48,8.11,90.14
001,2018-04-01,114,2018-07-23,late,1.077,7.47,8.05,89.41
001,2018-04-01,115,2018-07-24,late,1.069,7.27,7.77,86.36
001,2018-04-01,116,2018-07-25,late,1.062,7.46,7.91,87.94
001,2018-04-01,117,2018-07-26,late,1.054,7.58,7.99,88.75
001,2018-04-01,118,2018-07-27,late,1.046,7.44,7.78,86.48
001,2018-04-01,119,2018-07-28,late,1.038,7.47,7.76,86.19
001,2018-04-01,120,2018-07-29,late,1.031,7.36,7.58,84.27
001,2018-04-01,121,2018-07-30,late,1.023,7.5,7.68,85.28
001,2018-04-01,122,2018-07-31,late,1.015,7.25,7.37,81.85
001,2018-04-01,123,2018-08-01,late,1.008,7.12,7.17,79.72
001,2018-04-01,124,2018-08-02,late,1.0,7.95,7.95,88.38
001,2018-04-01,125,2018-08-03,late,0.992,7.74,7.69,85.39
001,2018-04-01,126,2018-08-04,late,0.985,6.71,6.6,73.37
001,2018-04-01,127,2018-08-05,late,0.977,6.89,6.73,74.82
001,2018-04-01,128,2018-08-06,late,0.969,6.83,6.62,73.55
001,2018-04-01,129,2018-08-07,late,0.962,7.2,6.93,76.95
001,2018-04-01,130,2018-08-08,late,0.954,7.29,6.95,77.27
001,2018-04-01,131,2018-08-09,late,0.946,7.02,6.64,73.79
001,2018-04-01,132,2018-08-10,late,0.938,7.98,7.49,83.17
001,2018-04-01,133,2018-08-11,late,0.931,7.21,6.71,74.57
001,2018-04-01,134,2018-08-12,late,0.923,7.23,6.67,74.13
001,2018-04-01,135,2018-08-13,late,0.915,6.87,6.29,69.92
001,2018-04-01,136,2018-08-14,late,0.908,7.25,6.58,73.12
001,2018-04-01,137,2018-08-15,late,0.9,6.64,5.98,66.43
001,2018-04-01,138,2018-08-16,late,0.892,6.75,6.02,66.88
001,2018-04-01,139,2018-08-17,late,0.885,6.54,5.78,64.23
001,2018-04-01,140,2018-08-18,late,0.877,7.39,6.48,72.01
001,2018-04-01,141,2018-08-19,late,0.869,7.57,6.58,73.13
001,2018-04-01,142,2018-08-20,late,0.862,7.01,6.04,67.1
001,2018-04-01,143,2018-08-21,late,0.854,6.75,5.76,63.99
001,2018-04-01,144,2018-08-22,late,0.846,6.9,5.84,64.91
001,2018-04-01,145,2018-08-23,late,0.838,7.29,6.11,67.9
001,2018-04-01,146,2018-08-24,late,0.831,6.31,5.24,58.21
001,2018-04-01,147,2018-08-25,late,0.823,6.81,5.6,62.26
001,2018-04-01,148,2018-08-26,late,0.815,6.48,5.28,58.69
001,2018-04-01,149,2018-08-27,late,0.808,6.27,5.07,56.3
001,2018-04-01,150,2018-08-28,late,0.8,6.5,5.2,57.8
001,2019-04-01,1,2019-04-01,initial,0.75,4.71,3.53,39.22
001,2019-04-01,2,2019-04-02,initial,0.75,5.14,3.86,42.86
001,2019-04-01,3,2019-04-03,initial,0.75,5.37,4.03,44.76
001,2019-04-01,4,2019-04-04,initial,0.75,4.48,3.36,37.29
001,2019-04-01,5,2019-04-05,initial,0.75,5.15,3.86,42.91
001,2019-04-01,6,2019-04-06,initial,0.75,5.4,4.05,44.99
001,2019-04-01,7,2019-04-07,initial,0.75,5.85,4.39,48.79
001,2019-04-01,8,2019-04-08,initial,0.75,4.84,3.63,40.33
001,2019-04-01,9,2019-04-09,initial,0.75,5.4,4.05,45.0
001,2019-04-01,10,2019-04-10,initial,0.75,5.78,4.34,48.19
001,2019-04-01,11,2019-04-11,initial,0.75,5.37,4.03,44.75
001,2019-04-01,12,2019-04-12,initial,0.75,4.99,3.74,41.57
001,2019-04-01,13,2019-04-13,initial,0.75,5.52,4.14,46.03
001,2019-04-01,14,2019-04-14,initial,0.75,4.35,3.26,36.25
001,2019-04-01,15,2019-04-15,initial,0.75,5.47,4.1,45.57
001,2019-04-01,16,2019-04-16,development,0.763,5.42,4.14,45.95
001,2019-04-01,17,2019-04-17,development,0.777,5.51,4.28,47.57
001,2019-04-01,18,2019-04-18,development,0.79,6.09,4.81,53.49
001,2019-04-01,19,2019-04-19,development,0.804,5.5,4.42,49.16
001,2019-04-01,20,2019-04-20,development,0.817,5.62,4.6,51.08
001,2019-04-01,21,2019-04-21,development,0.831,6.06,5.03,55.93
001,2019-04-01,22,2019-04-22,development,0.844,5.76,4.86,54.05
001,2019-04-01,23,2019-04-23,development,0.858,5.9,5.06,56.24
001,2019-04-01,24,2019-04-24,development,0.871,6.08,5.3,58.87
001,2019-04-01,25,2019-04-25,development,0.885,5.48,4.85,53.88
001,2019-04-01,26,2019-04-26,development,0.898,5.85,5.26,58.42
001,2019-04-01,27,2019-04-27,development,0.912,5.58,5.09,56.51
001,2019-04-01,28,2019-04-28,development,0.925,6.15,5.69,63.19
001,2019-04-01,29,2019-04-29,development,0.938,5.75,5.4,59.96
001,2019-04-01,30,2019-04-30,development,0.952,6.14,5.85,64.99
001,2019-04-01,31,2019-05-01,development,0.965,6.21,6.0,66.63
001,2019-04-01,32,2019-05-02,development,0.979,6.58,6.44,71.59
001,2019-04-01,33,2019-05-03,development,0.992,5.76,5.71,63.47
001,2019-04-01,34,2019-05-04,development,1.006,6.69,6.73,74.81
001,2019-04-01,35,2019-05-05,development,1.019,6.59,6.72,74.63
001,2019-04-01,36,2019-05-06,development,1.033,6.54,6.75,75.05
001,2019-04-01,37,2019-05-07,development,1.046,6.95,7.28,80.84
001,2019-04-01,38,2019-05-08,development,1.06,6.59,6.98,77.59
001,2019-04-01,39,2019-05-09,development,1.073,6.44,6.91,76.78
001,2019-04-01,40,2019-05-10,development,1.087,7.16,7.78,86.46
001,2019-04-01,41,2019-05-11,development,1.1,6.94,7.64,84.87
001,2019-04-01,42,2019-05-12,mid,1.1,6.69,7.36,81.82
001,2019-04-01,43,2019-05-13,mid,1.1,7.22,7.94,88.23
001,2019-04-01,44,2019-05-14,mid,1.1,7.0,7.7,85.59
001,2019-04-01,45,2019-05-15,mid,1.1,6.8,7.48,83.16
001,2019-04-01,46,2019-05-16,mid,1.1,5.94,6.53,72.57
001,2019-04-01,47,2019-05-17,mid,1.1,6.59,7.25,80.56
001,2019-04-01,48,2019-05-18,mid,1.1,7.41,8.16,90.61
001,2019-04-01,49,2019-05-19,mid,1.1,6.72,7.39,82.14
001,2019-04-01,50,2019-05-20,mid,1.1,6.27,6.9,76.66
001,2019-04-01,51,2019-05-21,mid,1.1,6.92,7.61,84.55
001,2019-04-01,52,2019-05-22,mid,1.1,7.77,8.54,94.92
001,2019-04-01,53,2019-05-23,mid,1.1,7.3,8.03,89.25
001,2019-04-01,54,2019-05-24,mid,1.1,7.04,7.75,86.07
001,2019-04-01,55,2019-05-25,mid,1.1,6.91,7.6,84.44
001,2019-04-01,56,2019-05-26,mid,1.1,7.27,7.99,88.83
001,2019-04-01,57,2019-05-27,mid,1.1,7.14,7.86,87.31
001,2019-04-01,58,2019-05-28,mid,1.1,7.37,8.11,90.06
001,2019-04-01,59,2019-05-29,mid,1.1,7.08,7.79,86.52
001,2019-04-01,60,2019-05-30,mid,1.1,7.02,7.73,85.86
001,2019-04-01,61,2019-05-31,mid,1.1,7.23,7.95,88.39
001,2019-04-01,62,2019-06-01,mid,1.1,7.18,7.9,87.74
001,2019-04-01,63,2019-06-02,mid,1.1,6.75,7.42,82.48
001,2019-04-01,64,2019-06-03,mid,1.1,7.8,8.58,95.38
001,2019-04-01,65,2019-06-04,mid,1.1,7.76,8.54,94.89
001,2019-04-01,66,2019-06-05,mid,1.1,7.62,8.39,93.19
001,2019-04-01,67,2019-06-06,mid,1.1,6.78,7.46,82.92
001,2019-04-01,68,2019-06-07,mid,1.1,7.04,7.74,86.02
001,2019-04-01,69,2019-06-08,mid,1.1,8.05,8.86,98.4
001,2019-04-01,70,2019-06-09,mid,1.1,7.65,8.41,93.46
001,2019-04-01,71,2019-06-10,mid,1.1,7.05,7.76,86.21
001,2019-04-01,72,2019-06-11,mid,1.1,7.95,8.75,97.2
001,2019-04-01,73,2019-06-12,mid,1.1,7.58,8.34,92.69
001,2019-04-01,74,2019-06-13,mid,1.1,7.51,8.26,91.79
001,2019-04-01,75,2019-06-14,mid,1.1,7.57,8.33,92.58
001,2019-04-01,76,2019-06-15,mid,1.1,7.79,8.57,95.22
001,2019-04-01,77,2019-06-16,mid,1.1,7.52,8.27,91.87
001,2019-04-01,78,2019-06-17,mid,1.1,7.57,8.32,92.46
001,2019-04-01,79,2019-06-18,mid,1.1,7.55,8.3,92.26
001,2019-04-01,80,2019-06-19,mid,1.1,7.66,8.43,93.65
001,2019-04-01,81,2019-06-20,mid,1.1,8.14,8.95,99.46
001,2019-04-01,82,2019-06-21,mid,1.1,7.71,8.48,94.27
001,2019-04-01,83,2019-06-22,mid,1.1,7.75,8.53,94.73
001,2019-04-01,84,2019-06-23,mid,1.1,7.51,8.27,91.85
001,2019-04-01,85,2019-06-24,mid,1.1,7.78,8.56,95.12
001,2019-04-01,86,2019-06-25,mid,1.1,7.51,8.26,91.74
001,2019-04-01,87,2019-06-26,mid,1.1,8.31,9.14,101.59
001,2019-04-01,88,2019-06-27,mid,1.1,7.96,8.76,97.3
001,2019-04-01,89,2019-06-28,mid,1.1,7.87,8.65,96.15
001,2019-04-01,90,2019-06-29,mid,1.1,6.99,7.69,85.44
001,2019-04-01,91,2019-06-30,mid,1.1,7.82,8.61,95.62
001,2019-04-01,92,2019-07-01,mid,1.1,7.79,8.57,95.26
001,2019-04-01,93,2019-07-02,mid,1.1,7.64,8.4,93.38
001,2019-04-01,94,2019-07-03,mid,1.1,7.55,8.31,92.3
001,2019-04-01,95,2019-07-04,mid,1.1,8.78,9.66,107.37
001,2019-04-01,96,2019-07-05,mid,1.1,8.21,9.03,100.3
001,2019-04-01,97,2019-07-06,mid,1.1,7.55,8.31,92.33
001,2019-04-01,98,2019-07-07,mid,1.1,7.3,8.04,89.28
001,2019-04-01,99,2019-07-08,mid,1.1,7.34,8.08,89.77
001,2019-04-01,100,2019-07-09,mid,1.1,7.96,8.76,97.3
001,2019-04-01,101,2019-07-10,mid,1.1,7.59,8.35,92.73
001,2019-04-01,102,2019-07-11,mid,1.1,7.93,8.72,96.89
001,2019-04-01,103,2019-07-12,mid,1.1,7.63,8.4,93.29
001,2019-04-01,104,2019-07-13,mid,1.1,8.17,8.99,99.88
001,2019-04-01,105,2019-07-14,mid,1.1,8.39,9.23,102.51
001,2019-04-01,106,2019-07-15,mid,1.1,7.79,8.57,95.21
001,2019-04-01,107,2019-07-16,mid,1.1,7.83,8.62,95.73
001,2019-04-01,108,2019-07-17,mid,1.1,7.59,8.35,92.75
001,2019-04-01,109,2019-07-18,mid,1.1,8.25,9.08,100.84
001,2019-04-01,110,2019-07-19,mid,1.1,7.73,8.5,94.45
001,2019-04-01,111,2019-07-20,mid,1.1,7.44,8.19,90.98
001,2019-04-01,112,2019-07-21,late,1.092,7.88,8.6,95.61
001,2019-04-01,113,2019-07-22,late,1.085,7.41,8.03,89.25
001,2019-04-01,114,2019-07-23,late,1.077,7.45,8.02,89.13
001,2019-04-01,115,2019-07-24,late,1.069,7.32,7.83,87.0
001,2019-04-01,116,2019-07-25,late,1.062,7.93,8.42,93.56
001,2019-04-01,117,2019-07-26,late,1.054,8.07,8.5,94.45
001,2019-04-01,118,2019-07-27,late,1.046,7.13,7.46,82.89
001,2019-04-01,119,2019-07-28,late,1.038,8.18,8.49,94.36
001,2019-04-01,120,2019-07-29,late,1.031,6.96,7.17,79.71
001,2019-04-01,121,2019-07-30,late,1.023,7.85,8.03,89.2
001,2019-04-01,122,2019-07-31,late,1.015,7.19,7.3,81.14
001,2019-04-01,123,2019-08-01,late,1.008,8.21,8.27,91.88
001,2019-04-01,124,2019-08-02,late,1.0,7.73,7.73,85.87
001,2019-04-01,125,2019-08-03,late,0.992,7.31,7.25,80.58
001,2019-04-01,126,2019-08-04,late,0.985,7.31,7.2,79.98
001,2019-04-01,127,2019-08-05,late,0.977,7.39,7.22,80.17
001,2019-04-01,128,2019-08-06,late,0.969,7.01,6.8,75.52
001,2019-04-01,129,2019-08-07,late,0.962,7.37,7.08,78.72
001,2019-04-01,130,2019-08-08,late,0.954,6.56,6.26,69.55
001,2019-04-01,131,2019-08-09,late,0.946,6.86,6.49,72.07
001,2019-04-01,132,2019-08-10,late,0.938,7.68,7.21,80.1
001,2019-04-01,133,2019-08-11,late,0.931,7.65,7.12,79.11
001,2019-04-01,134,2019-08-12,late,0.923,7.01,6.48,71.95
001,2019-04-01,135,2019-08-13,late,0.915,7.51,6.87,76.37
001,2019-04-01,136,2019-08-14,late,0.908,7.89,7.16,79.52
001,2019-04-01,137,2019-08-15,late,0.9,6.47,5.82,64.66
001,2019-04-01,138,2019-08-16,late,0.892,6.79,6.06,67.34
001,2019-04-01,139,2019-08-17,late,0.885,7.21,6.38,70.84
001,2019-04-01,140,2019-08-18,late,0.877,7.49,6.57,73.01
