# SOURCE: Computed from FAO Penman-Monteith ET0 (Hargreaves-Samani simplified) + FAO-56 crop coefficients
# DATE: 2026-02-02
# DESCRIPTION: Daily irrigation demand for kale crops in Sinai Red Sea region
# UNITS:
#   - weather_scenario_id: Scenario identifier (text)
#   - planting_date: Date crop was planted (YYYY-MM-DD)
#   - crop_day: Days since planting (1 to season_length)
#   - calendar_date: Actual calendar date (YYYY-MM-DD)
#   - growth_stage: Crop growth stage (initial/development/mid/late)
#   - kc: Crop coefficient for this day (dimensionless)
#   - et0_mm: Reference evapotranspiration (mm/day)
#   - etc_mm: Crop evapotranspiration = ET0 x Kc (mm/day)
#   - irrigation_m3_per_ha_per_day: Water requirement per hectare (m3/ha/day)
# LOGIC: ET0 = 0.0023 * (Tmean + 17.8) * (Tmax - Tmin)^0.5 * Ra; ETc = ET0 x Kc; Irrigation = ETc x 10 / 0.9 (90% drip efficiency)
# DEPENDENCIES: daily_weather_scenario_001-toy.csv, crop_coefficients-toy.csv, growth_stages-toy.csv
# ASSUMPTIONS: Drip irrigation at 90% efficiency, no rainfall credit, no soil water storage
weather_scenario_id,planting_date,crop_day,calendar_date,growth_stage,kc,et0_mm,etc_mm,irrigation_m3_per_ha_per_day
001,2023-03-15,63,2023-05-16,mid,1.1,6.2,6.82,75.76
001,2023-03-15,64,2023-05-17,mid,1.1,6.47,7.12,79.08
001,2023-03-15,65,2023-05-18,mid,1.1,6.2,6.82,75.75
001,2023-03-15,66,2023-05-19,mid,1.1,5.41,5.95,66.15
001,2023-03-15,67,2023-05-20,mid,1.1,5.83,6.41,71.26
001,2023-03-15,68,2023-05-21,mid,1.1,6.5,7.15,79.46
001,2023-03-15,69,2023-05-22,mid,1.1,6.59,7.25,80.53
001,2023-03-15,70,2023-05-23,mid,1.1,6.81,7.5,83.29
001,2023-03-15,71,2023-05-24,late,1.093,6.39,6.98,77.6
001,2023-03-15,72,2023-05-25,late,1.087,6.46,7.02,78.03
001,2023-03-15,73,2023-05-26,late,1.08,6.74,7.28,80.85
001,2023-03-15,74,2023-05-27,late,1.073,5.87,6.3,70.0
001,2023-03-15,75,2023-05-28,late,1.067,6.33,6.76,75.06
001,2023-03-15,76,2023-05-29,late,1.06,7.62,8.08,89.77
001,2023-03-15,77,2023-05-30,late,1.053,6.57,6.92,76.87
001,2023-03-15,78,2023-05-31,late,1.047,6.47,6.77,75.25
001,2023-03-15,79,2023-06-01,late,1.04,6.47,6.72,74.71
001,2023-03-15,80,2023-06-02,late,1.033,6.61,6.84,75.95
001,2023-03-15,81,2023-06-03,late,1.027,7.33,7.52,83.56
001,2023-03-15,82,2023-06-04,late,1.02,6.82,6.95,77.26
001,2023-03-15,83,2023-06-05,late,1.013,6.79,6.88,76.46
001,2023-03-15,84,2023-06-06,late,1.007,7.32,7.37,81.89
001,2023-03-15,85,2023-06-07,late,1.0,7.84,7.84,87.07
001,2024-03-15,1,2024-03-15,initial,0.75,3.48,2.61,28.96
001,2024-03-15,2,2024-03-16,initial,0.75,3.66,2.75,30.5
001,2024-03-15,3,2024-03-17,initial,0.75,3.83,2.87,31.93
001,2024-03-15,4,2024-03-18,initial,0.75,4.01,3.01,33.4
001,2024-03-15,5,2024-03-19,initial,0.75,4.0,3.0,33.33
001,2024-03-15,6,2024-03-20,initial,0.75,3.79,2.84,31.59
001,2024-03-15,7,2024-03-21,initial,0.75,3.52,2.64,29.32
001,2024-03-15,8,2024-03-22,initial,0.75,3.51,2.63,29.26
001,2024-03-15,9,2024-03-23,initial,0.75,3.89,2.92,32.4
001,2024-03-15,10,2024-03-24,initial,0.75,3.68,2.76,30.66
001,2024-03-15,11,2024-03-25,initial,0.75,3.67,2.75,30.56
001,2024-03-15,12,2024-03-26,initial,0.75,3.77,2.83,31.42
001,2024-03-15,13,2024-03-27,initial,0.75,4.03,3.02,33.55
001,2024-03-15,14,2024-03-28,initial,0.75,3.95,2.96,32.9
001,2024-03-15,15,2024-03-29,initial,0.75,4.28,3.21,35.65
001,2024-03-15,16,2024-03-30,development,0.764,3.68,2.81,31.22
001,2024-03-15,17,2024-03-31,development,0.778,3.53,2.75,30.55
001,2024-03-15,18,2024-04-01,development,0.792,3.8,3.01,33.48
001,2024-03-15,19,2024-04-02,development,0.806,5.01,4.04,44.87
001,2024-03-15,20,2024-04-03,development,0.82,4.35,3.57,39.66
001,2024-03-15,21,2024-04-04,development,0.834,4.12,3.43,38.14
001,2024-03-15,22,2024-04-05,development,0.848,4.2,3.56,39.59
001,2024-03-15,23,2024-04-06,development,0.862,4.72,4.07,45.18
001,2024-03-15,24,2024-04-07,development,0.876,4.06,3.56,39.53
001,2024-03-15,25,2024-04-08,development,0.89,4.5,4.01,44.53
001,2024-03-15,26,2024-04-09,development,0.904,4.59,4.15,46.15
001,2024-03-15,27,2024-04-10,development,0.918,4.88,4.48,49.8
001,2024-03-15,28,2024-04-11,development,0.932,4.88,4.55,50.52
001,2024-03-15,29,2024-04-12,development,0.946,5.19,4.91,54.52
001,2024-03-15,30,2024-04-13,development,0.96,4.53,4.35,48.36
001,2024-03-15,31,2024-04-14,development,0.974,4.01,3.91,43.44
001,2024-03-15,32,2024-04-15,development,0.988,4.97,4.91,54.6
001,2024-03-15,33,2024-04-16,development,1.002,5.25,5.26,58.47
001,2024-03-15,34,2024-04-17,development,1.016,5.42,5.51,61.19
001,2024-03-15,35,2024-04-18,development,1.03,4.84,4.98,55.36
001,2024-03-15,36,2024-04-19,development,1.044,5.23,5.46,60.72
001,2024-03-15,37,2024-04-20,development,1.058,4.89,5.17,57.5
001,2024-03-15,38,2024-04-21,development,1.072,4.86,5.21,57.9
001,2024-03-15,39,2024-04-22,development,1.086,5.01,5.44,60.4
001,2024-03-15,40,2024-04-23,development,1.1,4.95,5.45,60.54
001,2024-03-15,41,2024-04-24,mid,1.1,5.76,6.34,70.39
001,2024-03-15,42,2024-04-25,mid,1.1,5.39,5.93,65.85
001,2024-03-15,43,2024-04-26,mid,1.1,5.5,6.05,67.28
001,2024-03-15,44,2024-04-27,mid,1.1,5.17,5.68,63.13
001,2024-03-15,45,2024-04-28,mid,1.1,5.35,5.88,65.35
001,2024-03-15,46,2024-04-29,mid,1.1,5.06,5.56,61.8
001,2024-03-15,47,2024-04-30,mid,1.1,5.94,6.54,72.63
001,2024-03-15,48,2024-05-01,mid,1.1,6.03,6.63,73.65
001,2024-03-15,49,2024-05-02,mid,1.1,5.47,6.02,66.85
001,2024-03-15,50,2024-05-03,mid,1.1,5.71,6.28,69.73
001,2024-03-15,51,2024-05-04,mid,1.1,5.38,5.92,65.81
001,2024-03-15,52,2024-05-05,mid,1.1,5.32,5.86,65.06
001,2024-03-15,53,2024-05-06,mid,1.1,5.55,6.11,67.86
001,2024-03-15,54,2024-05-07,mid,1.1,5.61,6.17,68.55
001,2024-03-15,55,2024-05-08,mid,1.1,6.22,6.85,76.06
001,2024-03-15,56,2024-05-09,mid,1.1,5.24,5.77,64.09
001,2024-03-15,57,2024-05-10,mid,1.1,5.59,6.15,68.34
001,2024-03-15,58,2024-05-11,mid,1.1,6.52,7.17,79.7
001,2024-03-15,59,2024-05-12,mid,1.1,6.57,7.23,80.34
001,2024-03-15,60,2024-05-13,mid,1.1,5.5,6.05,67.19
001,2024-03-15,61,2024-05-14,mid,1.1,6.02,6.63,73.62
001,2024-03-15,62,2024-05-15,mid,1.1,6.32,6.95,77.19
001,2024-03-15,63,2024-05-16,mid,1.1,6.48,7.12,79.16
001,2024-03-15,64,2024-05-17,mid,1.1,5.43,5.98,66.42
001,2024-03-15,65,2024-05-18,mid,1.1,6.44,7.09,78.75
001,2024-03-15,66,2024-05-19,mid,1.1,6.05,6.65,73.91
001,2024-03-15,67,2024-05-20,mid,1.1,6.0,6.6,73.36
001,2024-03-15,68,2024-05-21,mid,1.1,6.85,7.53,83.7
001,2024-03-15,69,2024-05-22,mid,1.1,6.66,7.33,81.45
001,2024-03-15,70,2024-05-23,mid,1.1,6.92,7.62,84.63
001,2024-03-15,71,2024-05-24,late,1.093,5.73,6.26,69.61
001,2024-03-15,72,2024-05-25,late,1.087,7.04,7.65,85.04
001,2024-03-15,73,2024-05-26,late,1.08,6.51,7.03,78.08
001,2024-03-15,74,2024-05-27,late,1.073,6.77,7.26,80.72
001,2024-03-15,75,2024-05-28,late,1.067,6.02,6.42,71.32
001,2024-03-15,76,2024-05-29,late,1.06,6.15,6.52,72.45
001,2024-03-15,77,2024-05-30,late,1.053,6.31,6.65,73.91
001,2024-03-15,78,2024-05-31,late,1.047,6.45,6.75,75.0
001,2024-03-15,79,2024-06-01,late,1.04,6.57,6.83,75.9
001,2024-03-15,80,2024-06-02,late,1.033,6.53,6.74,74.94
001,2024-03-15,81,2024-06-03,late,1.027,6.8,6.98,77.59
001,2024-03-15,82,2024-06-04,late,1.02,6.88,7.01,77.94
001,2024-03-15,83,2024-06-05,late,1.013,6.67,6.76,75.06
001,2024-03-15,84,2024-06-06,late,1.007,6.39,6.43,71.42
001,2024-03-15,85,2024-06-07,late,1.0,6.12,6.12,68.01
001,2010-07-01,1,2010-07-01,initial,0.75,7.51,5.64,62.61
001,2010-07-01,2,2010-07-02,initial,0.75,7.78,5.84,64.84
001,2010-07-01,3,2010-07-03,initial,0.75,7.41,5.56,61.77
001,2010-07-01,4,2010-07-04,initial,0.75,7.37,5.53,61.42
001,2010-07-01,5,2010-07-05,initial,0.75,8.06,6.05,67.19
001,2010-07-01,6,2010-07-06,initial,0.75,8.24,6.18,68.69
001,2010-07-01,7,2010-07-07,initial,0.75,8.24,6.18,68.67
001,2010-07-01,8,2010-07-08,initial,0.75,8.39,6.29,69.88
001,2010-07-01,9,2010-07-09,initial,0.75,7.39,5.54,61.59
001,2010-07-01,10,2010-07-10,initial,0.75,7.67,5.75,63.94
001,2010-07-01,11,2010-07-11,initial,0.75,8.35,6.26,69.55
001,2010-07-01,12,2010-07-12,initial,0.75,7.56,5.67,62.99
001,2010-07-01,13,2010-07-13,initial,0.75,8.1,6.08,67.54
001,2010-07-01,14,2010-07-14,initial,0.75,9.32,6.99,77.64
001,2010-07-01,15,2010-07-15,initial,0.75,8.01,6.01,66.76
001,2010-07-01,16,2010-07-16,development,0.764,8.09,6.18,68.65
001,2010-07-01,17,2010-07-17,development,0.778,8.53,6.64,73.78
001,2010-07-01,18,2010-07-18,development,0.792,7.85,6.21,69.04
001,2010-07-01,19,2010-07-19,development,0.806,7.93,6.39,71.02
001,2010-07-01,20,2010-07-20,development,0.82,7.4,6.07,67.45
001,2010-07-01,21,2010-07-21,development,0.834,7.36,6.14,68.19
001,2010-07-01,22,2010-07-22,development,0.848,7.75,6.57,73.0
001,2010-07-01,23,2010-07-23,development,0.862,7.75,6.68,74.2
001,2010-07-01,24,2010-07-24,development,0.876,7.72,6.77,75.18
001,2010-07-01,25,2010-07-25,development,0.89,8.16,7.26,80.65
001,2010-07-01,26,2010-07-26,development,0.904,7.12,6.44,71.5
001,2010-07-01,27,2010-07-27,development,0.918,7.9,7.25,80.58
001,2010-07-01,28,2010-07-28,development,0.932,7.12,6.64,73.73
001,2010-07-01,29,2010-07-29,development,0.946,7.63,7.21,80.16
001,2010-07-01,30,2010-07-30,development,0.96,8.0,7.68,85.32
001,2010-07-01,31,2010-07-31,development,0.974,8.09,7.88,87.58
001,2010-07-01,32,2010-08-01,development,0.988,6.94,6.86,76.22
001,2010-07-01,33,2010-08-02,development,1.002,7.21,7.23,80.3
001,2010-07-01,34,2010-08-03,development,1.016,7.9,8.03,89.18
001,2010-07-01,35,2010-08-04,development,1.03,6.7,6.9,76.65
001,2010-07-01,36,2010-08-05,development,1.044,7.46,7.79,86.55
001,2010-07-01,37,2010-08-06,development,1.058,7.66,8.11,90.08
001,2010-07-01,38,2010-08-07,development,1.072,6.96,7.46,82.88
001,2010-07-01,39,2010-08-08,development,1.086,7.83,8.5,94.45
001,2010-07-01,40,2010-08-09,development,1.1,7.38,8.12,90.26
001,2010-07-01,41,2010-08-10,mid,1.1,6.82,7.5,83.33
001,2010-07-01,42,2010-08-11,mid,1.1,7.19,7.91,87.93
001,2010-07-01,43,2010-08-12,mid,1.1,7.1,7.81,86.82
001,2010-07-01,44,2010-08-13,mid,1.1,7.28,8.01,89.0
001,2010-07-01,45,2010-08-14,mid,1.1,7.37,8.1,90.05
001,2010-07-01,46,2010-08-15,mid,1.1,7.21,7.93,88.08
001,2010-07-01,47,2010-08-16,mid,1.1,6.71,7.38,81.95
001,2010-07-01,48,2010-08-17,mid,1.1,7.5,8.25,91.69
001,2010-07-01,49,2010-08-18,mid,1.1,6.81,7.5,83.28
001,2010-07-01,50,2010-08-19,mid,1.1,7.0,7.7,85.53
001,2010-07-01,51,2010-08-20,mid,1.1,7.09,7.8,86.65
001,2010-07-01,52,2010-08-21,mid,1.1,7.19,7.91,87.85
001,2010-07-01,53,2010-08-22,mid,1.1,7.39,8.13,90.38
001,2010-07-01,54,2010-08-23,mid,1.1,6.89,7.58,84.22
001,2010-07-01,55,2010-08-24,mid,1.1,6.44,7.08,78.71
001,2010-07-01,56,2010-08-25,mid,1.1,7.02,7.72,85.8
001,2010-07-01,57,2010-08-26,mid,1.1,7.24,7.97,88.54
001,2010-07-01,58,2010-08-27,mid,1.1,6.64,7.3,81.14
001,2010-07-01,59,2010-08-28,mid,1.1,6.26,6.89,76.56
001,2010-07-01,60,2010-08-29,mid,1.1,6.55,7.21,80.07
001,2010-07-01,61,2010-08-30,mid,1.1,6.91,7.6,84.44
001,2010-07-01,62,2010-08-31,mid,1.1,6.12,6.74,74.85
001,2010-07-01,63,2010-09-01,mid,1.1,6.14,6.76,75.1
001,2010-07-01,64,2010-09-02,mid,1.1,6.73,7.4,82.2
001,2010-07-01,65,2010-09-03,mid,1.1,6.05,6.66,73.95
001,2010-07-01,66,2010-09-04,mid,1.1,6.16,6.77,75.27
001,2010-07-01,67,2010-09-05,mid,1.1,5.59,6.15,68.37
001,2010-07-01,68,2010-09-06,mid,1.1,5.9,6.49,72.13
001,2010-07-01,69,2010-09-07,mid,1.1,6.37,7.0,77.82
001,2010-07-01,70,2010-09-08,mid,1.1,6.12,6.74,74.84
001,2010-07-01,71,2010-09-09,late,1.093,6.31,6.9,76.71
001,2010-07-01,72,2010-09-10,late,1.087,5.71,6.21,68.95
001,2010-07-01,73,2010-09-11,late,1.08,5.77,6.23,69.24
001,2010-07-01,74,2010-09-12,late,1.073,5.91,6.34,70.46
001,2010-07-01,75,2010-09-13,late,1.067,6.4,6.82,75.83
001,2010-07-01,76,2010-09-14,late,1.06,5.44,5.76,64.02
001,2010-07-01,77,2010-09-15,late,1.053,6.25,6.59,73.19
001,2010-07-01,78,2010-09-16,late,1.047,5.32,5.57,61.9
001,2010-07-01,79,2010-09-17,late,1.04,5.66,5.89,65.41
001,2010-07-01,80,2010-09-18,late,1.033,5.71,5.9,65.59
001,2010-07-01,81,2010-09-19,late,1.027,5.77,5.92,65.82
001,2010-07-01,82,2010-09-20,late,1.02,5.2,5.31,58.96
001,2010-07-01,83,2010-09-21,late,1.013,5.47,5.55,61.64
001,2010-07-01,84,2010-09-22,late,1.007,5.37,5.41,60.09
001,2010-07-01,85,2010-09-23,late,1.0,5.12,5.12,56.9
001,2011-07-01,1,2011-07-01,initial,0.75,8.0,6.0,66.7
001,2011-07-01,2,2011-07-02,initial,0.75,7.61,5.71,63.44
001,2011-07-01,3,2011-07-03,initial,0.75,6.94,5.21,57.87
001,2011-07-01,4,2011-07-04,initial,0.75,8.2,6.15,68.3
001,2011-07-01,5,2011-07-05,initial,0.75,7.59,5.69,63.21
001,2011-07-01,6,2011-07-06,initial,0.75,7.24,5.43,60.33
001,2011-07-01,7,2011-07-07,initial,0.75,7.45,5.59,62.07
001,2011-07-01,8,2011-07-08,initial,0.75,6.77,5.08,56.45
001,2011-07-01,9,2011-07-09,initial,0.75,7.98,5.99,66.51
001,2011-07-01,10,2011-07-10,initial,0.75,7.97,5.98,66.41
001,2011-07-01,11,2011-07-11,initial,0.75,7.77,5.83,64.72
001,2011-07-01,12,2011-07-12,initial,0.75,7.53,5.65,62.78
001,2011-07-01,13,2011-07-13,initial,0.75,7.77,5.83,64.74
001,2011-07-01,14,2011-07-14,initial,0.75,7.7,5.78,64.17
001,2011-07-01,15,2011-07-15,initial,0.75,6.98,5.23,58.14
001,2011-07-01,16,2011-07-16,development,0.764,7.3,5.58,62.01
001,2011-07-01,17,2011-07-17,development,0.778,7.9,6.15,68.32
001,2011-07-01,18,2011-07-18,development,0.792,6.99,5.53,61.48
001,2011-07-01,19,2011-07-19,development,0.806,7.11,5.73,63.64
001,2011-07-01,20,2011-07-20,development,0.82,7.59,6.22,69.15
001,2011-07-01,21,2011-07-21,development,0.834,7.52,6.27,69.65
001,2011-07-01,22,2011-07-22,development,0.848,7.61,6.46,71.74
001,2011-07-01,23,2011-07-23,development,0.862,8.38,7.23,80.3
001,2011-07-01,24,2011-07-24,development,0.876,6.91,6.05,67.24
001,2011-07-01,25,2011-07-25,development,0.89,7.61,6.77,75.26
001,2011-07-01,26,2011-07-26,development,0.904,7.52,6.8,75.54
001,2011-07-01,27,2011-07-27,development,0.918,7.52,6.9,76.72
001,2011-07-01,28,2011-07-28,development,0.932,7.45,6.94,77.14
001,2011-07-01,29,2011-07-29,development,0.946,7.03,6.65,73.92
001,2011-07-01,30,2011-07-30,development,0.96,7.64,7.33,81.46
001,2011-07-01,31,2011-07-31,development,0.974,7.2,7.01,77.9
001,2011-07-01,32,2011-08-01,development,0.988,7.96,7.86,87.37
001,2011-07-01,33,2011-08-02,development,1.002,7.47,7.49,83.21
001,2011-07-01,34,2011-08-03,development,1.016,7.58,7.7,85.55
001,2011-07-01,35,2011-08-04,development,1.03,6.75,6.95,77.24
001,2011-07-01,36,2011-08-05,development,1.044,7.45,7.78,86.45
001,2011-07-01,37,2011-08-06,development,1.058,7.37,7.79,86.6
001,2011-07-01,38,2011-08-07,development,1.072,7.41,7.94,88.25
001,2011-07-01,39,2011-08-08,development,1.086,7.72,8.39,93.18
001,2011-07-01,40,2011-08-09,development,1.1,7.08,7.78,86.49
001,2011-07-01,41,2011-08-10,mid,1.1,6.53,7.18,79.77
001,2011-07-01,42,2011-08-11,mid,1.1,7.32,8.05,89.49
001,2011-07-01,43,2011-08-12,mid,1.1,7.14,7.86,87.28
001,2011-07-01,44,2011-08-13,mid,1.1,7.2,7.92,88.05
001,2011-07-01,45,2011-08-14,mid,1.1,7.63,8.39,93.2
001,2011-07-01,46,2011-08-15,mid,1.1,6.91,7.6,84.44
001,2011-07-01,47,2011-08-16,mid,1.1,6.74,7.41,82.33
001,2011-07-01,48,2011-08-17,mid,1.1,6.83,7.51,83.47
001,2011-07-01,49,2011-08-18,mid,1.1,7.26,7.99,88.73
001,2011-07-01,50,2011-08-19,mid,1.1,7.07,7.78,86.42
001,2011-07-01,51,2011-08-20,mid,1.1,6.64,7.3,81.1
001,2011-07-01,52,2011-08-21,mid,1.1,6.87,7.56,84.0
001,2011-07-01,53,2011-08-22,mid,1.1,6.53,7.18,79.8
001,2011-07-01,54,2011-08-23,mid,1.1,7.63,8.39,93.21
001,2011-07-01,55,2011-08-24,mid,1.1,6.73,7.4,82.22
001,2011-07-01,56,2011-08-25,mid,1.1,6.52,7.17,79.65
001,2011-07-01,57,2011-08-26,mid,1.1,7.09,7.8,86.64
001,2011-07-01,58,2011-08-27,mid,1.1,6.69,7.36,81.81
001,2011-07-01,59,2011-08-28,mid,1.1,6.51,7.16,79.58
001,2011-07-01,60,2011-08-29,mid,1.1,6.45,7.09,78.82
001,2011-07-01,61,2011-08-30,mid,1.1,6.7,7.37,81.87
001,2011-07-01,62,2011-08-31,mid,1.1,6.82,7.5,83.32
001,2011-07-01,63,2011-09-01,mid,1.1,6.97,7.67,85.19
001,2011-07-01,64,2011-09-02,mid,1.1,6.61,7.27,80.78
001,2011-07-01,65,2011-09-03,mid,1.1,6.31,6.94,77.15
001,2011-07-01,66,2011-09-04,mid,1.1,5.71,6.28,69.82
001,2011-07-01,67,2011-09-05,mid,1.1,5.51,6.06,67.34
001,2011-07-01,68,2011-09-06,mid,1.1,6.32,6.96,77.28
001,2011-07-01,69,2011-09-07,mid,1.1,6.18,6.8,75.53
001,2011-07-01,70,2011-09-08,mid,1.1,5.74,6.32,70.19
001,2011-07-01,71,2011-09-09,late,1.093,6.05,6.61,73.47
001,2011-07-01,72,2011-09-10,late,1.087,6.14,6.67,74.12
001,2011-07-01,73,2011-09-11,late,1.08,5.63,6.08,67.59
001,2011-07-01,74,2011-09-12,late,1.073,5.74,6.16,68.43
001,2011-07-01,75,2011-09-13,late,1.067,5.41,5.77,64.1
001,2011-07-01,76,2011-09-14,late,1.06,6.13,6.5,72.21
001,2011-07-01,77,2011-09-15,late,1.053,5.48,5.78,64.19
001,2011-07-01,78,2011-09-16,late,1.047,5.47,5.72,63.59
001,2011-07-01,79,2011-09-17,late,1.04,5.13,5.34,59.3
001,2011-07-01,80,2011-09-18,late,1.033,5.5,5.68,63.11
001,2011-07-01,81,2011-09-19,late,1.027,5.85,6.0,66.7
001,2011-07-01,82,2011-09-20,late,1.02,5.29,5.39,59.94
001,2011-07-01,83,2011-09-21,late,1.013,5.15,5.22,57.99
001,2011-07-01,84,2011-09-22,late,1.007,5.2,5.23,58.11
001,2011-07-01,85,2011-09-23,late,1.0,4.8,4.8,53.37
001,2012-07-01,1,2012-07-01,initial,0.75,8.01,6.01,66.75
001,2012-07-01,2,2012-07-02,initial,0.75,8.24,6.18,68.65
001,2012-07-01,3,2012-07-03,initial,0.75,7.94,5.96,66.17
001,2012-07-01,4,2012-07-04,initial,0.75,7.65,5.74,63.79
001,2012-07-01,5,2012-07-05,initial,0.75,8.28,6.21,69.01
001,2012-07-01,6,2012-07-06,initial,0.75,7.47,5.6,62.22
001,2012-07-01,7,2012-07-07,initial,0.75,7.63,5.72,63.57
001,2012-07-01,8,2012-07-08,initial,0.75,7.9,5.93,65.83
001,2012-07-01,9,2012-07-09,initial,0.75,7.6,5.7,63.33
001,2012-07-01,10,2012-07-10,initial,0.75,7.73,5.8,64.41
001,2012-07-01,11,2012-07-11,initial,0.75,8.41,6.31,70.11
001,2012-07-01,12,2012-07-12,initial,0.75,7.47,5.6,62.26
001,2012-07-01,13,2012-07-13,initial,0.75,7.55,5.66,62.94
001,2012-07-01,14,2012-07-14,initial,0.75,7.54,5.65,62.83
001,2012-07-01,15,2012-07-15,initial,0.75,8.41,6.31,70.06
001,2012-07-01,16,2012-07-16,development,0.764,8.23,6.29,69.89
001,2012-07-01,17,2012-07-17,development,0.778,7.38,5.74,63.8
001,2012-07-01,18,2012-07-18,development,0.792,8.3,6.57,73.05
001,2012-07-01,19,2012-07-19,development,0.806,7.64,6.16,68.41
001,2012-07-01,20,2012-07-20,development,0.82,7.19,5.89,65.5
001,2012-07-01,21,2012-07-21,development,0.834,7.77,6.48,72.04
001,2012-07-01,22,2012-07-22,development,0.848,7.3,6.19,68.81
001,2012-07-01,23,2012-07-23,development,0.862,7.38,6.36,70.7
001,2012-07-01,24,2012-07-24,development,0.876,7.76,6.8,75.51
001,2012-07-01,25,2012-07-25,development,0.89,7.98,7.1,78.88
001,2012-07-01,26,2012-07-26,development,0.904,7.92,7.16,79.56
001,2012-07-01,27,2012-07-27,development,0.918,8.49,7.8,86.64
001,2012-07-01,28,2012-07-28,development,0.932,7.95,7.41,82.37
001,2012-07-01,29,2012-07-29,development,0.946,7.9,7.48,83.08
001,2012-07-01,30,2012-07-30,development,0.96,7.79,7.48,83.11
001,2012-07-01,31,2012-07-31,development,0.974,8.06,7.85,87.27
001,2012-07-01,32,2012-08-01,development,0.988,7.8,7.71,85.65
001,2012-07-01,33,2012-08-02,development,1.002,7.52,7.53,83.69
001,2012-07-01,34,2012-08-03,development,1.016,7.54,7.66,85.15
001,2012-07-01,35,2012-08-04,development,1.03,8.36,8.61,95.64
001,2012-07-01,36,2012-08-05,development,1.044,7.54,7.87,87.49
001,2012-07-01,37,2012-08-06,development,1.058,8.0,8.46,93.99
001,2012-07-01,38,2012-08-07,development,1.072,7.11,7.62,84.69
001,2012-07-01,39,2012-08-08,development,1.086,7.54,8.18,90.93
001,2012-07-01,40,2012-08-09,development,1.1,7.37,8.11,90.1
001,2012-07-01,41,2012-08-10,mid,1.1,8.03,8.83,98.14
001,2012-07-01,42,2012-08-11,mid,1.1,7.38,8.12,90.19
001,2012-07-01,43,2012-08-12,mid,1.1,7.34,8.08,89.76
001,2012-07-01,44,2012-08-13,mid,1.1,7.14,7.85,87.26
001,2012-07-01,45,2012-08-14,mid,1.1,7.05,7.75,86.11
001,2012-07-01,46,2012-08-15,mid,1.1,7.1,7.81,86.74
001,2012-07-01,47,2012-08-16,mid,1.1,7.18,7.9,87.77
001,2012-07-01,48,2012-08-17,mid,1.1,7.09,7.8,86.71
001,2012-07-01,49,2012-08-18,mid,1.1,6.82,7.5,83.38
001,2012-07-01,50,2012-08-19,mid,1.1,7.1,7.81,86.8
001,2012-07-01,51,2012-08-20,mid,1.1,6.56,7.21,80.13
001,2012-07-01,52,2012-08-21,mid,1.1,6.25,6.87,76.36
001,2012-07-01,53,2012-08-22,mid,1.1,7.23,7.95,88.38
001,2012-07-01,54,2012-08-23,mid,1.1,7.0,7.7,85.55
001,2012-07-01,55,2012-08-24,mid,1.1,7.01,7.71,85.66
001,2012-07-01,56,2012-08-25,mid,1.1,6.77,7.45,82.75
001,2012-07-01,57,2012-08-26,mid,1.1,6.72,7.39,82.11
001,2012-07-01,58,2012-08-27,mid,1.1,6.5,7.15,79.49
001,2012-07-01,59,2012-08-28,mid,1.1,6.56,7.22,80.19
001,2012-07-01,60,2012-08-29,mid,1.1,6.7,7.37,81.84
001,2012-07-01,61,2012-08-30,mid,1.1,6.95,7.64,84.92
001,2012-07-01,62,2012-08-31,mid,1.1,6.54,7.19,79.94
001,2012-07-01,63,2012-09-01,mid,1.1,6.27,6.9,76.66
001,2012-07-01,64,2012-09-02,mid,1.1,6.6,7.26,80.63
001,2012-07-01,65,2012-09-03,mid,1.1,5.79,6.37,70.79
001,2012-07-01,66,2012-09-04,mid,1.1,6.28,6.91,76.78
001,2012-07-01,67,2012-09-05,mid,1.1,6.02,6.62,73.59
001,2012-07-01,68,2012-09-06,mid,1.1,6.39,7.03,78.12
001,2012-07-01,69,2012-09-07,mid,1.1,6.43,7.07,78.59
001,2012-07-01,70,2012-09-08,mid,1.1,6.32,6.96,77.29
001,2012-07-01,71,2012-09-09,late,1.093,5.91,6.46,71.75
001,2012-07-01,72,2012-09-10,late,1.087,6.02,6.54,72.65
001,2012-07-01,73,2012-09-11,late,1.08,6.11,6.6,73.34
001,2012-07-01,74,2012-09-12,late,1.073,6.13,6.58,73.08
001,2012-07-01,75,2012-09-13,late,1.067,5.85,6.24,69.33
001,2012-07-01,76,2012-09-14,late,1.06,6.2,6.57,72.98
001,2012-07-01,77,2012-09-15,late,1.053,5.74,6.04,67.14
001,2012-07-01,78,2012-09-16,late,1.047,5.89,6.16,68.49
001,2012-07-01,79,2012-09-17,late,1.04,5.51,5.73,63.69
001,2012-07-01,80,2012-09-18,late,1.033,5.06,5.23,58.11
001,2012-07-01,81,2012-09-19,late,1.027,5.68,5.84,64.84
001,2012-07-01,82,2012-09-20,late,1.02,5.99,6.11,67.91
001,2012-07-01,83,2012-09-21,late,1.013,5.17,5.24,58.24
001,2012-07-01,84,2012-09-22,late,1.007,5.29,5.32,59.16
001,2012-07-01,85,2012-09-23,late,1.0,5.29,5.29,58.79
001,2013-07-01,1,2013-07-01,initial,0.75,8.12,6.09,67.69
001,2013-07-01,2,2013-07-02,initial,0.75,8.98,6.74,74.84
001,2013-07-01,3,2013-07-03,initial,0.75,8.46,6.35,70.53
